时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
963.5,0,0.058,-0.056,-30.985,-10.696,0,0,6,60,2,0
964,0.031,0.053,-0.059,-37.145,-9.678,-0.018,0,6,60,2,0
964.5,0.053,0.031,-0.059,-40.739,-8.344,-0.032,0,6,60,2,0
965,0.058,0,-0.056,-42.085,-6.845,-0.042,0,6,60,2,0
965.5,0.047,-0.027,-0.052,-41.842,-5.315,-0.05,0,6,60,2,0
966,0.025,-0.043,-0.048,-41.149,-3.907,-0.057,0,6,60,2,0
966.5,0,-0.046,-0.045,-41.039,-2.75,-0.063,0,6,60,2,0
967,-0.023,-0.039,-0.044,-42.203,-1.945,-0.069,0,6,60,2,0
967.5,-0.04,-0.023,-0.044,-44.187,-1.518,-0.075,0,6,60,2,0
968,-0.049,0,-0.047,-47.307,-1.536,-0.081,0,6,60,2,0
968.5,-0.046,0.026,-0.051,-50.406,-1.948,-0.085,0,6,60,2,0
969,-0.029,0.05,-0.056,-53.372,-2.758,-0.086,0,6,60,2,0
969.5,0,0.061,-0.059,-53.263,-3.751,-0.08,0,6,60,2,0
970,0.03,0.052,-0.058,-49.525,-4.849,-0.067,0,6,60,2,0
970.5,0.05,0.029,-0.056,-43.627,-6.017,-0.05,0,6,60,2,0
971,0.054,0,-0.052,-36.131,-7.131,-0.03,0,6,60,2,0
971.5,0.043,-0.025,-0.049,-29.55,-8.197,-0.011,0,6,60,2,0
972,0.024,-0.042,-0.047,-25.26,-9.142,0.002,0,6,60,2,0
972.5,0,-0.05,-0.049,-24.695,-9.957,0.007,0,6,60,2,0
973,-0.028,-0.049,-0.055,-29.356,-10.682,0.003,0,6,60,2,0
973.5,-0.056,-0.032,-0.063,-36.623,-11.167,-0.009,0,6,60,2,0
974,-0.072,0,-0.07,-44.048,-11.351,-0.022,0,6,60,2,0
974.5,-0.067,0.039,-0.075,-49.628,-11.2,-0.033,0,6,60,2,0
975,-0.041,0.07,-0.078,-54.576,-10.875,-0.044,0,6,60,2,0
975.5,0,0.081,-0.078,-55.972,-10.247,-0.05,0,6,60,2,0
976,0.038,0.067,-0.074,-54.314,-9.433,-0.051,0,6,60,2,0
976.5,0.061,0.035,-0.068,-49.996,-8.467,-0.048,0,6,60,2,0
977,0.064,0,-0.062,-45.909,-7.537,-0.046,0,6,60,2,0
977.5,0.052,-0.03,-0.058,-44.054,-6.751,-0.047,0,6,60,2,0
978,0.03,-0.051,-0.057,-45.106,-6.174,-0.052,0,6,60,2,0
978.5,0,-0.061,-0.059,-47.507,-5.755,-0.059,0,6,60,2,0
979,-0.03,-0.053,-0.059,-48.915,-5.421,-0.063,0,6,60,2,0
979.5,-0.052,-0.03,-0.058,-48.656,-5.18,-0.064,0,6,60,2,0
980,-0.057,0,-0.055,-46.211,-5.004,-0.06,0,6,60,2,0
980.5,-0.044,0.025,-0.049,-39.611,-4.753,-0.049,0,6,60,2,0
981,-0.021,0.036,-0.04,-30.529,-4.484,-0.033,0,6,60,2,0
981.5,0,0.03,-0.029,-19.655,-4.129,-0.015,0,6,60,2,0
982,0.008,0.014,-0.016,-7.027,-3.596,0.006,0,6,60,2,0
982.5,0.001,0.001,-0.001,6.54,-2.833,0.028,0,6,60,2,0
983,-0.01,0,0.01,16.842,-2.005,0.043,0,6,60,2,0
983.5,-0.014,0.008,0.016,20.813,-1.215,0.046,0,6,60,2,0
984,-0.007,0.012,0.014,16.555,-0.59,0.035,0,6,60,2,0
984.5,0,0.003,0.003,4.235,-0.216,0.009,0,6,60,2,0
985,-0.006,-0.011,-0.012,-13.019,-0.078,-0.024,0,6,60,2,0
985.5,-0.025,-0.014,-0.028,-30.279,-0.102,-0.057,0,6,60,2,0
986,-0.042,0,-0.041,-43.947,-0.283,-0.082,0,6,60,2,0
986.5,-0.043,0.025,-0.048,-50.841,-0.563,-0.093,0,6,60,2,0
987,-0.025,0.043,-0.048,-49.491,-0.903,-0.089,0,6,60,2,0
987.5,0,0.041,-0.04,-39.754,-1.237,-0.068,0,6,60,2,0
988,0.014,0.024,-0.027,-24.928,-1.616,-0.038,0,6,60,2,0
988.5,0.012,0.007,-0.014,-9.096,-2.063,-0.006,0,6,60,2,0
989,0.004,0,-0.004,3.232,-2.626,0.02,0,6,60,2,0
989.5,0,0,0,9.046,-3.301,0.035,0,6,60,2,0
990,0.002,-0.003,-0.004,7.692,-4.027,0.036,0,6,60,2,0
990.5,0,-0.012,-0.012,0.5,-4.715,0.027,0,6,60,2,0
991,-0.011,-0.019,-0.021,-8.49,-5.182,0.012,0,6,60,2,0
991.5,-0.025,-0.015,-0.028,-15.455,-5.308,0,0,6,60,2,0
992,-0.029,0,-0.028,-16.402,-4.937,-0.004,0,6,60,2,0
992.5,-0.019,0.011,-0.022,-11.648,-4.147,0.001,0,6,60,2,0
993,-0.006,0.01,-0.011,-3.088,-3.03,0.011,0,6,60,2,0
993.5,0,0,0,5.359,-1.787,0.02,0,6,60,2,0
994,-0.004,-0.007,0.008,10.017,-0.601,0.022,0,6,60,2,0
994.5,-0.009,-0.005,0.01,9.383,0.426,0.015,0,6,60,2,0
995,-0.007,0,0.006,3.449,1.216,0,0,6,60,2,0
995.5,0,0,0,-5.591,1.778,-0.02,0,6,60,2,0
996,0.005,-0.008,-0.009,-15.897,2.069,-0.041,0,6,60,2,0
996.5,0,-0.017,-0.016,-24.131,2.16,-0.057,0,6,60,2,0
997,-0.011,-0.019,-0.021,-28.742,2.035,-0.065,0,6,60,2,0
997.5,-0.018,-0.01,-0.02,-27.145,1.828,-0.061,0,6,60,2,0
998,-0.016,0,-0.015,-20.759,1.475,-0.047,0,6,60,2,0
998.5,-0.006,0.004,-0.007,-10.854,1.032,-0.026,0,6,60,2,0
999,0,-0.001,0.001,-0.406,0.465,-0.003,0,6,60,2,0
999.5,0,-0.006,0.006,7.2,-0.258,0.015,0,6,60,2,0
1000,-0.004,-0.007,0.008,11.661,-1.011,0.028,0,6,60,2,0
1000.5,-0.007,-0.004,0.007,13.113,-1.709,0.034,0,6,60,2,0
1001,-0.007,0,0.006,13.39,-2.192,0.037,0,6,60,2,0
1001.5,-0.006,0.003,0.007,14.012,-2.362,0.039,0,6,60,2,0
1002,-0.005,0.008,0.009,16.091,-2.15,0.042,0,6,60,2,0
1002.5,0,0.016,0.016,21.224,-1.459,0.048,0,6,60,2,0
1003,0.014,0.023,0.026,29.462,-0.291,0.057,0,6,60,2,0
1003.5,0.037,0.021,0.041,40.937,1.381,0.07,0,6,60,2,0
1004,0.057,0,0.055,50.826,3.268,0.078,0,6,60,2,0
1004.5,0.058,-0.033,0.065,55.701,5.188,0.077,0,6,60,2,0
1005,0.034,-0.06,0.066,52.915,6.909,0.062,0,6,60,2,0
1005.5,0,-0.063,0.061,42.853,8.32,0.036,0,6,60,2,0
1006,-0.025,-0.044,0.049,26.704,9.273,0,0,6,60,2,0
1006.5,-0.029,-0.016,0.032,7.013,9.678,-0.039,0,6,60,2,0
1007,-0.014,0,0.013,-12.882,9.489,-0.076,0,6,60,2,0
1007.5,0.004,-0.002,-0.004,-29.548,8.708,-0.103,0,6,60,2,0
1008,0.009,-0.015,-0.017,-39.707,7.41,-0.115,0,6,60,2,0
1008.5,0,-0.025,-0.024,-42.594,5.626,-0.111,0,6,60,2,0
1009,-0.013,-0.023,-0.025,-37.609,3.513,-0.09,0,6,60,2,0
1009.5,-0.019,-0.011,-0.021,-26.522,1.17,-0.056,0,6,60,2,0
1010,-0.016,0,-0.016,-13.331,-1.342,-0.018,0,6,60,2,0
1010.5,-0.01,0.006,-0.012,-1.417,-3.891,0.018,0,6,60,2,0
1011,-0.006,0.011,-0.012,5.074,-6.434,0.045,0,6,60,2,0
1011.5,0,0.018,-0.017,6.206,-8.724,0.059,0,6,60,2,0
1012,0.013,0.023,-0.026,2.372,-10.621,0.062,0,6,60,2,0
1012.5,0.032,0.019,-0.036,-4.924,-11.982,0.056,0,6,60,2,0
1013,0.048,0,-0.046,-14.06,-12.739,0.043,0,6,60,2,0
1013.5,0.049,-0.028,-0.054,-22.452,-12.812,0.027,0,6,60,2,0
1014,0.029,-0.051,-0.057,-27.402,-12.154,0.014,0,6,60,2,0
1014.5,0,-0.055,-0.053,-26.847,-10.754,0.008,0,6,60,2,0
1015,-0.022,-0.038,-0.042,-21.04,-8.72,0.008,0,6,60,2,0
1015.5,-0.026,-0.015,-0.029,-13.711,-6.338,0.009,0,6,60,2,0
1016,-0.017,0,-0.016,-7.052,-3.778,0.007,0,6,60,2,0
1016.5,-0.006,0.003,-0.006,-3.228,-1.257,0.001,0,6,60,2,0
1017,0,0,0,-3.032,1.068,-0.012,0,6,60,2,0
1017.5,0,-0.004,0.003,-5.262,3.127,-0.027,0,6,60,2,0
1018,-0.001,-0.002,0.002,-10.89,4.688,-0.046,0,6,60,2,0
1018.5,0.002,0.001,-0.002,-18.656,5.692,-0.066,0,6,60,2,0
1019,0.009,0,-0.009,-27.229,6.063,-0.084,0,6,60,2,0
1019.5,0.014,-0.008,-0.015,-33.623,5.879,-0.096,0,6,60,2,0
1020,0.011,-0.019,-0.022,-38.221,5.05,-0.1,0,6,60,2,0
1020.5,0,-0.027,-0.026,-39.196,3.729,-0.094,0,6,60,2,0
1021,-0.015,-0.026,-0.03,-37.79,1.91,-0.082,0,6,60,2,0
1021.5,-0.029,-0.017,-0.033,-35.075,-0.307,-0.065,0,6,60,2,0
1022,-0.038,0,-0.036,-31.841,-2.785,-0.045,0,6,60,2,0
1022.5,-0.035,0.02,-0.039,-27.576,-5.292,-0.023,0,6,60,2,0
1023,-0.02,0.035,-0.039,-20.791,-7.539,0.002,0,6,60,2,0
1023.5,0,0.037,-0.036,-12.333,-9.381,0.028,0,6,60,2,0
1024,0.017,0.029,-0.032,-4.561,-10.752,0.05,0,6,60,2,0
1024.5,0.026,0.015,-0.03,0.937,-11.578,0.065,0,6,60,2,0
1025,0.03,0,-0.029,2.102,-11.887,0.069,0,6,60,2,0
1025.5,0.027,-0.016,-0.03,0.267,-11.576,0.063,0,6,60,2,0
1026,0.017,-0.029,-0.032,-4.164,-10.701,0.05,0,6,60,2,0
1026.5,0,-0.035,-0.034,-10.092,-9.315,0.032,0,6,60,2,0
1027,-0.018,-0.031,-0.034,-16.075,-7.505,0.01,0,6,60,2,0
1027.5,-0.028,-0.016,-0.031,-18.876,-5.263,-0.007,0,6,60,2,0
1028,-0.026,0,-0.025,-18.922,-2.816,-0.02,0,6,60,2,0
1028.5,-0.013,0.007,-0.014,-14.986,-0.218,-0.027,0,6,60,2,0
1029,0,-0.001,0.001,-6.366,2.45,-0.025,0,6,60,2,0
1029.5,0,-0.02,0.02,6.787,5.114,-0.015,0,6,60,2,0
1030,-0.02,-0.036,0.04,21.569,7.585,0,0,6,60,2,0
1030.5,-0.051,-0.029,0.057,34.537,9.69,0.013,0,6,60,2,0
1031,-0.07,0,0.068,41.739,11.218,0.018,0,6,60,2,0
1031.5,-0.062,0.036,0.069,40.876,12.032,0.012,0,6,60,2,0
1032,-0.033,0.057,0.063,34.043,12.206,-0.002,0,6,60,2,0
1032.5,0,0.053,0.052,22.744,11.715,-0.021,0,6,60,2,0
1033,0.018,0.031,0.034,7.256,10.48,-0.043,0,6,60,2,0
1033.5,0.014,0.008,0.015,-8.221,8.68,-0.063,0,6,60,2,0
1034,-0.001,0,-0.001,-19.283,6.506,-0.072,0,6,60,2,0
1034.5,-0.009,0.005,-0.01,-22.676,4.17,-0.066,0,6,60,2,0
1035,-0.005,0.009,-0.01,-16.555,1.903,-0.042,0,6,60,2,0
1035.5,0,0.001,-0.001,-1.178,-0.087,-0.002,0,6,60,2,0
1036,-0.007,-0.012,0.013,19.597,-1.724,0.046,0,6,60,2,0
1036.5,-0.027,-0.016,0.03,41.209,-2.923,0.094,0,6,60,2,0
1037,-0.043,0,0.042,56.807,-3.781,0.128,0,6,60,2,0
1037.5,-0.04,0.023,0.045,61.558,-4.351,0.14,0,6,60,2,0
1038,-0.019,0.033,0.037,53.746,-4.666,0.127,0,6,60,2,0
1038.5,0,0.024,0.024,38.678,-4.501,0.098,0,6,60,2,0
1039,0.005,0.009,0.01,22.147,-3.761,0.062,0,6,60,2,0
1039.5,-0.001,-0.001,-0.001,6.285,-2.595,0.026,0,6,60,2,0
1040,-0.009,0,-0.009,-6.189,-1.085,-0.006,0,6,60,2,0
1040.5,-0.007,0.004,-0.007,-10.533,0.819,-0.024,0,6,60,2,0
1041,0.001,-0.002,0.002,-6.398,2.952,-0.028,0,6,60,2,0
1041.5,0,-0.018,0.017,4.003,5.124,-0.02,0,6,60,2,0
1042,-0.018,-0.031,0.034,16.869,7.115,-0.007,0,6,60,2,0
1042.5,-0.044,-0.026,0.049,28.795,8.772,0.007,0,6,60,2,0
1043,-0.064,0,0.062,39.055,10.103,0.019,0,6,60,2,0
1043.5,-0.064,0.037,0.072,46.576,11.066,0.028,0,6,60,2,0
1044,-0.04,0.069,0.077,50.323,11.624,0.032,0,6,60,2,0
1044.5,0,0.078,0.076,49.201,11.716,0.029,0,6,60,2,0
1045,0.037,0.064,0.071,44.845,11.43,0.023,0,6,60,2,0
1045.5,0.057,0.033,0.063,38.218,10.772,0.014,0,6,60,2,0
1046,0.054,0,0.053,29.584,9.727,0.003,0,6,60,2,0
1046.5,0.036,-0.021,0.04,19.679,8.316,-0.008,0,6,60,2,0
1047,0.013,-0.023,0.026,9.367,6.572,-0.018,0,6,60,2,0
1047.5,0,-0.014,0.013,0.984,4.641,-0.023,0,6,60,2,0
1048,-0.001,-0.002,0.002,-5.136,2.564,-0.024,0,6,60,2,0
1048.5,0.005,0.003,-0.006,-8.064,0.479,-0.018,0,6,60,2,0
1049,0.011,0,-0.011,-7.308,-1.484,-0.006,0,6,60,2,0
1049.5,0.011,-0.006,-0.012,-3.973,-3.256,0.01,0,6,60,2,0
1050,0.006,-0.011,-0.012,0.346,-4.774,0.027,0,6,60,2,0
1050.5,0,-0.014,-0.013,2.702,-6.071,0.038,0,6,60,2,0
1051,-0.009,-0.015,-0.017,1.788,-7.109,0.042,0,6,60,2,0
1051.5,-0.021,-0.012,-0.024,-3.13,-7.889,0.037,0,6,60,2,0
1052,-0.031,0,-0.03,-9.472,-8.268,0.027,0,6,60,2,0
1052.5,-0.032,0.018,-0.035,-15.064,-8.196,0.016,0,6,60,2,0
1053,-0.019,0.033,-0.037,-18.295,-7.659,0.007,0,6,60,2,0
1053.5,0,0.036,-0.035,-18.913,-6.723,0.001,0,6,60,2,0
1054,0.015,0.026,-0.029,-16.233,-5.406,-0.001,0,6,60,2,0
1054.5,0.016,0.009,-0.017,-8.482,-3.656,0.004,0,6,60,2,0
1055,0.001,0,-0.001,3.088,-1.588,0.014,0,6,60,2,0
1055.5,-0.016,0.009,0.018,17.668,0.767,0.029,0,6,60,2,0
1056,-0.019,0.033,0.037,31.542,3.19,0.042,0,6,60,2,0
1056.5,0,0.053,0.051,40.639,5.458,0.047,0,6,60,2,0
1057,0.031,0.053,0.059,43.25,7.437,0.041,0,6,60,2,0
1057.5,0.053,0.03,0.059,38.578,8.974,0.024,0,6,60,2,0
1058,0.053,0,0.051,27.158,9.948,-0.003,0,6,60,2,0
1058.5,0.034,-0.02,0.038,11.83,10.338,-0.034,0,6,60,2,0
1059,0.013,-0.022,0.025,-2.418,10.241,-0.06,0,6,60,2,0
1059.5,0,-0.014,0.013,-13.233,9.63,-0.077,0,6,60,2,0
1060,-0.002,-0.004,0.004,-19.797,8.493,-0.084,0,6,60,2,0
1060.5,-0.001,0,0.001,-19.501,7.018,-0.075,0,6,60,2,0
1061,-0.003,0,0.003,-12.144,5.316,-0.052,0,6,60,2,0
1061.5,-0.008,0.005,0.009,-0.069,3.462,-0.019,0,6,60,2,0
1062,-0.008,0.015,0.016,13.393,1.53,0.017,0,6,60,2,0
1062.5,0,0.023,0.022,25.533,-0.351,0.05,0,6,60,2,0
1063,0.013,0.023,0.025,33.683,-2.091,0.075,0,6,60,2,0
1063.5,0.023,0.014,0.026,38.585,-3.447,0.092,0,6,60,2,0
1064,0.029,0,0.028,42.272,-4.194,0.103,0,6,60,2,0
1064.5,0.027,-0.016,0.03,45.402,-4.243,0.109,0,6,60,2,0
1065,0.018,-0.031,0.035,48.295,-3.559,0.111,0,6,60,2,0
1065.5,0,-0.041,0.039,49.632,-2.257,0.106,0,6,60,2,0
1066,-0.022,-0.038,0.043,47.997,-0.495,0.093,0,6,60,2,0
1066.5,-0.038,-0.022,0.043,42.399,1.53,0.072,0,6,60,2,0
1067,-0.042,0,0.04,33.669,3.674,0.044,0,6,60,2,0
1067.5,-0.033,0.019,0.037,23.968,5.822,0.014,0,6,60,2,0
1068,-0.017,0.029,0.032,13.285,7.717,-0.017,0,6,60,2,0
1068.5,0,0.028,0.027,3.065,9.231,-0.044,0,6,60,2,0
1069,0.013,0.023,0.025,-2.231,10.433,-0.061,0,6,60,2,0
1069.5,0.025,0.014,0.028,-1.978,11.214,-0.065,0,6,60,2,0
1070,0.032,0,0.031,1.103,11.397,-0.06,0,6,60,2,0
1070.5,0.031,-0.018,0.034,5.815,10.978,-0.049,0,6,60,2,0
1071,0.018,-0.031,0.034,8.987,9.86,-0.037,0,6,60,2,0
1071.5,0,-0.029,0.028,7.261,7.979,-0.03,0,6,60,2,0
1072,-0.008,-0.013,0.015,0.435,5.448,-0.029,0,6,60,2,0
1072.5,0.002,0.001,-0.002,-9.03,2.495,-0.031,0,6,60,2,0
1073,0.018,0,-0.017,-16.959,-0.561,-0.029,0,6,60,2,0
1073.5,0.025,-0.014,-0.027,-20.124,-3.445,-0.019,0,6,60,2,0
1074,0.016,-0.028,-0.031,-16.693,-5.908,0.001,0,6,60,2,0
1074.5,0,-0.026,-0.026,-5.808,-7.707,0.031,0,6,60,2,0
1075,-0.007,-0.013,-0.014,9.676,-8.79,0.066,0,6,60,2,0
1075.5,0,0,0,26.557,-9.093,0.1,0,6,60,2,0
1076,0.016,0,0.016,41.804,-8.601,0.126,0,6,60,2,0
1076.5,0.023,-0.013,0.026,49.896,-7.526,0.135,0,6,60,2,0
1077,0.016,-0.027,0.03,50.042,-5.886,0.127,0,6,60,2,0
1077.5,0,-0.033,0.032,45.431,-3.631,0.106,0,6,60,2,0
1078,-0.017,-0.029,0.032,37.628,-0.915,0.076,0,6,60,2,0
1078.5,-0.03,-0.017,0.034,30.384,2.217,0.045,0,6,60,2,0
1079,-0.041,0,0.039,26.767,5.641,0.02,0,6,60,2,0
1079.5,-0.045,0.026,0.05,28.201,9.181,0.003,0,6,60,2,0
1080,-0.033,0.057,0.064,33.499,12.567,-0.005,0,6,60,2,0
1080.5,0,0.079,0.077,39.558,15.483,-0.009,0,6,60,2,0
1081,0.045,0.077,0.086,43.389,17.672,-0.014,0,6,60,2,0
1081.5,0.079,0.045,0.088,41.947,18.88,-0.023,0,6,60,2,0
1082,0.084,0,0.081,34.184,18.983,-0.039,0,6,60,2,0
1082.5,0.061,-0.035,0.068,22.515,18.05,-0.056,0,6,60,2,0
1083,0.026,-0.045,0.05,8.426,16.09,-0.072,0,6,60,2,0
1083.5,0,-0.031,0.03,-4.935,13.281,-0.082,0,6,60,2,0
1084,-0.007,-0.012,0.013,-14.053,9.864,-0.08,0,6,60,2,0
1084.5,0,0,0,-17.793,6.026,-0.066,0,6,60,2,0
1085,0.011,0,-0.01,-16.741,1.955,-0.042,0,6,60,2,0
1085.5,0.015,-0.009,-0.017,-12.519,-2.158,-0.012,0,6,60,2,0
1086,0.012,-0.021,-0.023,-7.915,-6.161,0.019,0,6,60,2,0
1086.5,0,-0.03,-0.029,-4.061,-9.802,0.046,0,6,60,2,0
1087,-0.018,-0.031,-0.035,-1.223,-12.841,0.067,0,6,60,2,0
1087.5,-0.037,-0.021,-0.041,-0.993,-15.175,0.081,0,6,60,2,0
1088,-0.049,0,-0.047,-3.883,-16.699,0.083,0,6,60,2,0
1088.5,-0.048,0.028,-0.054,-9.255,-17.337,0.077,0,6,60,2,0
1089,-0.03,0.053,-0.059,-15.246,-17.027,0.064,0,6,60,2,0
1089.5,0,0.065,-0.062,-22.551,-15.934,0.044,0,6,60,2,0
1090,0.034,0.059,-0.066,-31.033,-14.202,0.019,0,6,60,2,0
1090.5,0.059,0.034,-0.066,-38.194,-11.894,-0.008,0,6,60,2,0
1091,0.067,0,-0.065,-44.654,-9.298,-0.034,0,6,60,2,0
1091.5,0.056,-0.032,-0.062,-49.05,-6.546,-0.057,0,6,60,2,0
1092,0.029,-0.05,-0.056,-50.488,-3.812,-0.075,0,6,60,2,0
1092.5,0,-0.051,-0.049,-49.791,-1.323,-0.087,0,6,60,2,0
1093,-0.021,-0.036,-0.04,-45.973,0.859,-0.092,0,6,60,2,0
1093.5,-0.026,-0.015,-0.03,-39.817,2.593,-0.089,0,6,60,2,0
1094,-0.021,0,-0.021,-33.423,3.738,-0.083,0,6,60,2,0
1094.5,-0.014,0.008,-0.016,-29.375,4.162,-0.078,0,6,60,2,0
1095,-0.007,0.012,-0.014,-26.518,3.984,-0.072,0,6,60,2,0
1095.5,0,0.013,-0.013,-23.449,3.321,-0.062,0,6,60,2,0
1096,0.006,0.011,-0.012,-19.49,2.289,-0.049,0,6,60,2,0
1096.5,0.011,0.006,-0.012,-16.008,0.915,-0.035,0,6,60,2,0
1097,0.011,0,-0.011,-10.638,-0.512,-0.017,0,6,60,2,0
1097.5,0.007,-0.004,-0.008,-3.004,-1.847,0.004,0,6,60,2,0
1098,0.002,-0.003,-0.004,4.586,-3.062,0.025,0,6,60,2,0
1098.5,0,0,0,11.49,-4.021,0.044,0,6,60,2,0
1099,0,0,0,14.368,-4.812,0.053,0,6,60,2,0
1099.5,-0.002,-0.001,-0.003,12.566,-5.377,0.053,0,6,60,2,0
1100,-0.008,0,-0.008,7.796,-5.619,0.045,0,6,60,2,0
1100.5,-0.013,0.007,-0.014,0.471,-5.584,0.031,0,6,60,2,0
1101,-0.011,0.018,-0.021,-7.393,-5.238,0.014,0,6,60,2,0
1101.5,0,0.028,-0.027,-15.688,-4.71,-0.004,0,6,60,2,0
1102,0.017,0.03,-0.033,-24.256,-4.108,-0.024,0,6,60,2,0
1102.5,0.037,0.021,-0.041,-34.287,-3.638,-0.045,0,6,60,2,0
1103,0.05,0,-0.049,-43.789,-3.297,-0.065,0,6,60,2,0
1103.5,0.049,-0.028,-0.054,-50.439,-3.081,-0.079,0,6,60,2,0
1104,0.029,-0.051,-0.057,-53.378,-3.023,-0.084,0,6,60,2,0
1104.5,0,-0.059,-0.057,-53.493,-3.2,-0.084,0,6,60,2,0
1105,-0.029,-0.05,-0.056,-50.986,-3.588,-0.077,0,6,60,2,0
1105.5,-0.047,-0.027,-0.052,-45.181,-4.08,-0.063,0,6,60,2,0
1106,-0.049,0,-0.047,-38.107,-4.705,-0.046,0,6,60,2,0
1106.5,-0.037,0.021,-0.041,-29.714,-5.317,-0.027,0,6,60,2,0
1107,-0.018,0.031,-0.035,-21.437,-5.883,-0.009,0,6,60,2,0
1107.5,0,0.031,-0.03,-14.89,-6.366,0.006,0,6,60,2,0
1108,0.014,0.025,-0.028,-11.145,-6.732,0.016,0,6,60,2,0
1108.5,0.025,0.015,-0.028,-10.873,-6.965,0.017,0,6,60,2,0
1109,0.031,0,-0.03,-12.74,-6.976,0.014,0,6,60,2,0
1109.5,0.027,-0.016,-0.031,-14.38,-6.665,0.009,0,6,60,2,0
1110,0.015,-0.026,-0.029,-14.555,-6.02,0.005,0,6,60,2,0
1110.5,0,-0.03,-0.029,-16.288,-5.28,-0.002,0,6,60,2,0
1111,-0.016,-0.028,-0.031,-20.895,-4.562,-0.015,0,6,60,2,0
1111.5,-0.03,-0.018,-0.034,-26.086,-3.822,-0.029,0,6,60,2,0
1112,-0.039,0,-0.038,-32.247,-3.213,-0.043,0,6,60,2,0
1112.5,-0.038,0.022,-0.043,-38.619,-2.777,-0.058,0,6,60,2,0
1113,-0.024,0.042,-0.046,-43.63,-2.517,-0.069,0,6,60,2,0
1113.5,0,0.049,-0.047,-44.972,-2.363,-0.072,0,6,60,2,0
1114,0.023,0.04,-0.044,-41.934,-2.299,-0.067,0,6,60,2,0
1114.5,0.036,0.021,-0.041,-37.347,-2.459,-0.057,0,6,60,2,0
1115,0.038,0,-0.037,-31.949,-2.787,-0.045,0,6,60,2,0
1115.5,0.029,-0.017,-0.033,-26.29,-3.236,-0.032,0,6,60,2,0
1116,0.015,-0.026,-0.029,-21.354,-3.771,-0.02,0,6,60,2,0
1116.5,0,-0.028,-0.028,-17.653,-4.332,-0.01,0,6,60,2,0
1117,-0.015,-0.026,-0.029,-17.143,-4.969,-0.005,0,6,60,2,0
1117.5,-0.029,-0.017,-0.032,-19.053,-5.577,-0.006,0,6,60,2,0
1118,-0.035,0,-0.034,-19.687,-5.934,-0.005,0,6,60,2,0
1118.5,-0.027,0.015,-0.03,-15.917,-5.867,0.002,0,6,60,2,0
1119,-0.01,0.018,-0.02,-6.818,-5.301,0.016,0,6,60,2,0
1119.5,0,0.003,-0.003,8.8,-4.096,0.039,0,6,60,2,0
1120,-0.01,-0.017,0.019,27.649,-2.375,0.065,0,6,60,2,0
1120.5,-0.037,-0.021,0.041,46.018,-0.237,0.088,0,6,60,2,0
1121,-0.065,0,0.063,62.021,2.276,0.105,0,6,60,2,0
1121.5,-0.071,0.041,0.08,72.861,4.994,0.111,0,6,60,2,0
1122,-0.048,0.082,0.092,78.072,7.837,0.105,0,6,60,2,0
1122.5,0,0.1,0.097,75.716,10.536,0.086,0,6,60,2,0
1123,0.048,0.083,0.093,64.878,12.839,0.053,0,6,60,2,0
1123.5,0.074,0.043,0.082,48.108,14.632,0.011,0,6,60,2,0
1124,0.07,0,0.067,28.227,15.769,-0.032,0,6,60,2,0
1124.5,0.046,-0.026,0.051,9.345,16.208,-0.07,0,6,60,2,0
1125,0.019,-0.033,0.037,-5.421,15.904,-0.097,0,6,60,2,0
1125.5,0,-0.027,0.026,-14.195,14.847,-0.108,0,6,60,2,0
1126,-0.01,-0.017,0.019,-16.621,13.058,-0.102,0,6,60,2,0
1126.5,-0.014,-0.008,0.016,-13.42,10.619,-0.083,0,6,60,2,0
1127,-0.015,0,0.014,-6.299,7.651,-0.053,0,6,60,2,0
1127.5,-0.011,0.007,0.013,1.656,4.259,-0.02,0,6,60,2,0
1128,-0.004,0.008,0.008,7.495,0.595,0.011,0,6,60,2,0
1128.5,0,-0.003,-0.002,6.789,-3.309,0.031,0,6,60,2,0
1129,-0.01,-0.018,-0.02,-0.763,-7.214,0.038,0,6,60,2,0
1129.5,-0.038,-0.022,-0.042,-14.423,-10.946,0.032,0,6,60,2,0
1130,-0.068,0,-0.066,-31.022,-14.249,0.019,0,6,60,2,0
1130.5,-0.078,0.045,-0.087,-46.265,-16.88,0.004,0,6,60,2,0
1131,-0.052,0.09,-0.1,-56.219,-18.636,-0.005,0,6,60,2,0
1131.5,0,0.106,-0.102,-56.465,-19.27,-0.002,0,6,60,2,0
1132,0.047,0.081,-0.09,-44.994,-18.649,0.016,0,6,60,2,0
1132.5,0.059,0.034,-0.066,-24.216,-16.838,0.046,0,6,60,2,0
1133,0.036,0,-0.034,2.35,-13.915,0.08,0,6,60,2,0
1133.5,0.001,0,-0.001,28.226,-10.162,0.109,0,6,60,2,0
1134,-0.014,0.024,0.026,46.04,-5.96,0.119,0,6,60,2,0
1134.5,0,0.045,0.043,51.941,-1.599,0.107,0,6,60,2,0
1135,0.026,0.045,0.05,46.529,2.726,0.073,0,6,60,2,0
1135.5,0.043,0.025,0.048,33.039,6.839,0.025,0,6,60,2,0
1136,0.046,0,0.045,18.344,10.717,-0.024,0,6,60,2,0
1136.5,0.037,-0.022,0.042,5.319,14.081,-0.066,0,6,60,2,0
