时间,最高,最低,收盘,涨跌,涨幅%,振幅%,总手(万),金额(亿),年份
2012/4/20,2407.29,2372.13,2406.86,28.23,1.19,1.48,11552206200,1.02E+11,2012
2012/4/23,2411.51,2383.07,2388.59,-18.27,-0.76,1.18,12290755800,1.09E+11,2012
2012/4/24,2415.75,2350.4,2388.83,0.25,0.01,2.74,13372235400,1.17E+11,2012
2012/4/25,2411.42,2376.63,2406.81,17.98,0.75,1.46,13097286700,1.13E+11,2012
2012/4/26,2414.75,2393.26,2404.7,-2.12,-0.09,0.89,11552958700,1.05E+11,2012
2012/4/27,2408.42,2393.87,2396.32,-8.38,-0.35,0.61,9122835000,84016072000,2012
2012/5/2,2446.35,2407.79,2438.44,42.12,1.76,1.61,12800600600,1.24E+11,2012
2012/5/3,2441.95,2427.73,2440.08,1.64,0.07,0.58,10224849300,1.02E+11,2012
2012/5/4,2453.73,2427.97,2452.01,11.93,0.49,1.06,10220487100,1.02E+11,2012
2012/5/7,2451.95,2432.74,2451.95,-0.07,0,0.78,10883010700,1.11E+11,2012
2012/5/8,2451.6,2431.03,2448.88,-3.06,-0.12,0.84,10485553700,1.05E+11,2012
2012/5/9,2432.47,2407.51,2408.59,-40.3,-1.65,1.02,9790221200,99521226000,2012
2012/5/10,2419.12,2402.2,2410.23,1.64,0.07,0.7,8169847100,81054861000,2012
2012/5/11,2415.98,2393.38,2394.98,-15.25,-0.63,0.94,7486399500,75815758000,2012
2012/5/14,2411.27,2377.98,2380.72,-14.26,-0.6,1.39,9052633900,89364340000,2012
2012/5/15,2376.59,2354.61,2374.84,-5.88,-0.25,0.92,7792291600,77334728000,2012
2012/5/16,2372.03,2344.5,2346.19,-28.65,-1.21,1.16,7673382900,74181725000,2012
2012/5/17,2383.31,2342.35,2378.89,32.69,1.39,1.75,8687003000,81458439000,2012
2012/5/18,2369.6,2338.24,2344.52,-34.37,-1.44,1.32,8968941900,78956446000,2012
2012/5/21,2360.39,2330.32,2348.3,3.78,0.16,1.28,7484034100,70052964000,2012
2012/5/22,2374.06,2354.87,2373.31,25.01,1.06,0.82,7677978000,75374527000,2012
2012/5/23,2378.08,2350.55,2363.44,-9.87,-0.42,1.16,8421658000,84886660000,2012
2012/5/24,2373.06,2344.58,2350.97,-12.46,-0.53,1.2,7920680500,76840602000,2012
2012/5/25,2355.81,2327.41,2333.55,-17.42,-0.74,1.21,7401925200,68024547000,2012
2012/5/28,2361.74,2309.07,2361.37,27.81,1.19,2.26,9496210500,86735892000,2012
2012/5/29,2393.28,2358.37,2389.64,28.27,1.2,1.48,11715772500,1.11E+11,2012
2012/5/30,2391.69,2378.13,2384.67,-4.97,-0.21,0.57,8980979300,84828401000,2012
2012/5/31,2382.99,2362.31,2372.23,-12.43,-0.52,0.87,7789022800,75383460000,2012
2012/6/1,2388.09,2365.44,2373.44,1.2,0.05,0.95,7702192300,77078144000,2012
2012/6/4,2348.2,2308.23,2308.55,-64.89,-2.73,1.68,9017934700,86903299000,2012
2012/6/5,2323.3,2304.05,2311.92,3.37,0.15,0.83,6607852800,64099737000,2012
2012/6/6,2323.11,2301.03,2309.55,-2.36,-0.1,0.95,5853202800,58562081000,2012
2012/6/7,2328.67,2288.67,2293.13,-16.42,-0.71,1.73,6023204800,59646400000,2012
2012/6/8,2306.88,2276.71,2281.45,-11.68,-0.51,1.32,6792464100,63755911000,2012
2012/6/11,2311.77,2278.16,2305.86,24.41,1.07,1.47,6419796700,60177220000,2012
2012/6/12,2298.95,2280.95,2289.79,-16.07,-0.7,0.78,5994198200,55298586000,2012
2012/6/13,2319.71,2284.65,2318.92,29.13,1.27,1.53,7845434900,73945581000,2012
2012/6/14,2314.59,2293.07,2295.95,-22.98,-0.99,0.93,7163372200,68928753000,2012
2012/6/15,2314.24,2283.4,2306.85,10.9,0.47,1.34,6868757900,67855914000,2012
2012/6/18,2325.05,2309.71,2316.05,9.2,0.4,0.67,6059462200,60309396000,2012
2012/6/19,2313.45,2298.39,2300.8,-15.26,-0.66,0.65,6013590500,57869602000,2012
2012/6/20,2304.46,2291.54,2292.88,-7.92,-0.34,0.56,5410395500,50568121000,2012
2012/6/21,2288.45,2253.79,2260.88,-32,-1.4,1.51,5899201200,54696856000,2012
2012/6/25,2253.51,2223.05,2224.11,-36.76,-1.63,1.35,5976895200,54809336000,2012
2012/6/26,2229.24,2203.94,2222.07,-2.05,-0.09,1.14,5294079800,47281397000,2012
2012/6/27,2233.54,2213.32,2216.93,-5.13,-0.23,0.91,5104912800,45220313000,2012
2012/6/28,2224.16,2195.36,2195.84,-21.09,-0.95,1.3,5418218300,50299744000,2012
2012/6/29,2226.49,2188.72,2225.43,29.59,1.35,1.72,6144188600,55964660000,2012
2012/7/2,2234.87,2215.36,2226.11,0.68,0.03,0.88,6219620700,60638957000,2012
2012/7/3,2244.83,2219.05,2229.19,3.08,0.14,1.16,6270302100,60441034000,2012
2012/7/4,2239.27,2219.45,2227.32,-1.88,-0.08,0.89,5527365600,52367380000,2012
2012/7/5,2218.22,2192.65,2201.35,-25.96,-1.17,1.15,5796793400,52088149000,2012
2012/7/6,2227.47,2185.52,2223.58,22.23,1.01,1.91,7655791700,70766413000,2012
2012/7/9,2216.7,2168.61,2170.81,-52.77,-2.37,2.16,7511147200,69313222000,2012
2012/7/10,2178.2,2156.73,2164.44,-6.38,-0.29,0.99,5899397200,53225562000,2012
2012/7/11,2176.49,2156.6,2175.38,10.95,0.51,0.92,5861447200,53413031000,2012
2012/7/12,2197.04,2152.68,2185.49,10.11,0.46,2.04,8213376200,79627358000,2012
2012/7/13,2198.66,2177.92,2185.9,0.4,0.02,0.95,5754683800,56114765000,2012
2012/7/16,2188.06,2146.15,2147.95,-37.94,-1.74,1.92,6748768100,62714719000,2012
2012/7/17,2165.34,2141.48,2161.19,13.23,0.62,1.11,5518440800,52050624000,2012
2012/7/18,2170.3,2138.79,2169.1,7.91,0.37,1.46,6655265900,59282117000,2012
2012/7/19,2197.79,2159.94,2184.84,15.74,0.73,1.74,7933804900,68350742000,2012
2012/7/20,2185.73,2162.06,2168.64,-16.2,-0.74,1.08,6434667200,54549966000,2012
2012/7/23,2154.17,2135.56,2141.4,-27.24,-1.26,0.86,5567708100,47984498000,2012
2012/7/24,2158.95,2131.01,2146.59,5.19,0.24,1.3,5441128600,46650467000,2012
2012/7/25,2151.45,2132.83,2136.15,-10.44,-0.49,0.87,4857589400,41112394000,2012
2012/7/26,2147.66,2124.16,2126,-10.15,-0.48,1.1,5288407600,44906166000,2012
2012/7/27,2139.15,2120.63,2128.76,2.76,0.13,0.87,5207692000,46680223000,2012
2012/7/30,2137.74,2107.63,2109.91,-18.85,-0.89,1.41,5199238300,42406106000,2012
2012/7/31,2116.9,2100.25,2103.63,-6.28,-0.3,0.79,5345609700,43470814000,2012
2012/8/1,2130.71,2101.71,2123.36,19.73,0.94,1.38,5380460200,44407565000,2012
2012/8/2,2126.46,2103.49,2111.18,-12.18,-0.57,1.08,5346753900,41781302000,2012
2012/8/3,2133.27,2108.33,2132.8,21.61,1.02,1.18,5337132900,43755341000,2012
2012/8/6,2158.68,2127.26,2154.92,22.12,1.04,1.47,7184320400,61162418000,2012
2012/8/7,2159.68,2148.9,2157.62,2.7,0.13,0.5,7504979800,61939172000,2012
2012/8/8,2168.73,2153.02,2160.99,3.37,0.16,0.73,7286953600,62324848000,2012
2012/8/9,2175.55,2148.69,2174.1,13.11,0.61,1.24,7252924600,65269645000,2012
2012/8/10,2176.8,2165.28,2168.81,-5.29,-0.24,0.53,6836855900,60929040000,2012
2012/8/13,2164.04,2134.55,2136.08,-32.74,-1.51,1.36,7135232200,63097889000,2012
2012/8/14,2144.01,2119.25,2142.53,6.45,0.3,1.16,6757158900,59676955000,2012
2012/8/15,2139.14,2118.5,2118.95,-23.58,-1.1,0.96,5460939400,45974551000,2012
2012/8/16,2122.68,2109.66,2112.2,-6.75,-0.32,0.61,4517300900,38983892000,2012
2012/8/17,2120.71,2100.79,2114.89,2.69,0.13,0.94,4439063400,39157482000,2012
2012/8/20,2110.78,2089.02,2106.96,-7.93,-0.38,1.03,4671749900,39258125000,2012
2012/8/21,2124.2,2103.07,2118.27,11.31,0.54,1,6075650500,51476983000,2012
2012/8/22,2121.15,2097.61,2107.71,-10.56,-0.5,1.11,5844141200,48951230000,2012
2012/8/23,2118.74,2097.08,2113.07,5.36,0.25,1.03,5847229900,50332396000,2012
2012/8/24,2109.82,2089.22,2092.1,-20.97,-0.99,0.98,6017894800,49673673000,2012
2012/8/27,2085.37,2055.38,2055.71,-36.39,-1.74,1.43,6031483300,47863250000,2012
2012/8/28,2083.96,2052.49,2073.15,17.45,0.85,1.53,5442210400,42097864000,2012
2012/8/29,2073.95,2051.78,2053.24,-19.92,-0.96,1.07,5220980800,41622140000,2012
2012/8/30,2060.18,2032.54,2052.59,-0.65,-0.03,1.35,6196379200,50764221000,2012
2012/8/31,2059.3,2044.65,2047.52,-5.06,-0.25,0.71,4614390400,35269787000,2012
2012/9/3,2066.78,2041.16,2059.15,11.63,0.57,1.25,6063549800,47911475000,2012
2012/9/4,2063.82,2039.27,2043.65,-15.5,-0.75,1.19,5746218400,47574484000,2012
2012/9/5,2048.32,2029.05,2037.68,-5.97,-0.29,0.94,5764980300,44886467000,2012
2012/9/6,2052.95,2036.37,2051.92,14.24,0.7,0.81,5609181700,42728537000,2012
2012/9/7,2145,2062.99,2127.76,75.84,3.7,4,13993262000,1.11E+11,2012
2012/9/10,2140.17,2120.49,2134.89,7.13,0.34,0.93,10358002600,86110737000,2012
2012/9/11,2127.52,2107.22,2120.55,-14.34,-0.67,0.95,8042663800,65762864000,2012
2012/9/12,2137.89,2109.14,2126.55,6,0.28,1.36,8411474200,69157408000,2012
2012/9/13,2130.08,2110,2110.38,-16.18,-0.76,0.94,7904497200,64590831000,2012
2012/9/14,2136.23,2111.12,2123.85,13.47,0.64,1.19,9124827100,76179406000,2012
2012/9/17,2121.58,2077.48,2078.5,-45.35,-2.14,2.08,7639223300,62461134000,2012
2012/9/18,2074.76,2053.66,2059.54,-18.96,-0.91,1.02,5379485000,43632379000,2012
2012/9/19,2069.95,2055.2,2067.83,8.29,0.4,0.72,5224362900,43550876000,2012
2012/9/20,2060.31,2023.09,2024.84,-42.99,-2.08,1.8,6748265900,53959071000,2012
2012/9/21,2041.95,2018.26,2026.69,1.85,0.09,1.17,6028945600,47695123000,2012
2012/9/24,2040.85,2005.26,2033.19,6.5,0.32,1.76,5763777900,45575601000,2012
2012/9/25,2039.1,2021.81,2029.29,-3.9,-0.19,0.85,4821940800,38445162000,2012
2012/9/26,2033.04,1999.48,2004.17,-25.12,-1.24,1.65,5040082800,38415066000,2012
2012/9/27,2068.07,2002.32,2056.32,52.15,2.6,3.28,7669145700,60338935000,2012
2012/9/28,2089.63,2040.35,2086.17,29.85,1.45,2.4,7944895200,64802323000,2012
2012/10/8,2096.26,2063.09,2074.42,-11.75,-0.56,1.59,5513161200,44793732000,2012
2012/10/9,2119.34,2081.59,2115.23,40.81,1.97,1.82,8456378800,67520373000,2012
2012/10/10,2121.99,2102.53,2119.94,4.71,0.22,0.92,7891203500,60531573000,2012
2012/10/11,2117.84,2101.14,2102.87,-17.07,-0.81,0.79,7449702900,56744435000,2012
2012/10/12,2127.31,2092.51,2104.93,2.06,0.1,1.65,6826297200,51434044000,2012
2012/10/15,2107.2,2085.11,2098.7,-6.23,-0.3,1.05,5394075100,42308632000,2012
2012/10/16,2111.78,2089.7,2098.81,0.11,0.01,1.05,5781843800,47242197000,2012
2012/10/17,2113.16,2088.04,2105.62,6.81,0.32,1.2,5987406500,47070596000,2012
2012/10/18,2137.69,2107.49,2131.69,26.07,1.24,1.43,8719109200,65711759000,2012
2012/10/19,2136.87,2125.74,2128.3,-3.39,-0.16,0.52,6764127900,50605600000,2012
2012/10/22,2138.03,2112.75,2132.76,4.46,0.21,1.19,6011722200,47534435000,2012
2012/10/23,2136.22,2111.92,2114.45,-18.31,-0.86,1.14,7268380600,54013091000,2012
2012/10/24,2124,2104.67,2115.99,1.54,0.07,0.91,7288661800,49728088000,2012
2012/10/25,2128.74,2100.61,2101.58,-14.41,-0.68,1.33,8539310900,55690216000,2012
2012/10/26,2102.16,2058.06,2066.21,-35.37,-1.68,2.1,7860643500,54248873000,2012
2012/10/29,2068.24,2053.09,2058.94,-7.26,-0.35,0.73,5363500900,39078111000,2012
2012/10/30,2075.91,2054.26,2062.35,3.4,0.17,1.05,6056909200,42767334000,2012
2012/10/31,2070.48,2053.58,2068.88,6.53,0.32,0.82,5952723400,43159088000,2012
2012/11/1,2109.5,2069.95,2104.43,35.55,1.72,1.91,8288667000,62606643000,2012
2012/11/2,2119.22,2096.53,2117.05,12.62,0.6,1.08,7655722000,55869885000,2012
2012/11/5,2123.33,2104.58,2114.03,-3.02,-0.14,0.89,7153876200,53222132000,2012
2012/11/6,2114.79,2078.47,2106,-8.03,-0.38,1.72,7134385000,53697998000,2012
2012/11/7,2112.63,2093.29,2105.73,-0.27,-0.01,0.92,5938012800,47163781000,2012
2012/11/8,2092.57,2070.65,2071.51,-34.22,-1.63,1.04,6659456100,49276099000,2012
2012/11/9,2077.23,2062.42,2069.07,-2.44,-0.12,0.71,5422346000,39065354000,2012
2012/11/12,2079.57,2061.84,2079.27,10.21,0.49,0.86,5669485500,42083753000,2012
2012/11/13,2078.13,2044.04,2047.89,-31.38,-1.51,1.64,6108729300,44605159000,2012
2012/11/14,2056.49,2040.17,2055.42,7.53,0.37,0.8,4809300000,35883690000,2012
2012/11/15,2053.56,2029.87,2030.29,-25.13,-1.22,1.15,5055685700,37082797000,2012
2012/11/16,2028.69,2001.72,2014.72,-15.57,-0.77,1.33,4958168000,36821292000,2012
2012/11/19,2018.38,1995.72,2016.98,2.26,0.11,1.12,4532701800,36090720000,2012
2012/11/20,2023.61,2004.17,2008.92,-8.06,-0.4,0.96,4258063500,33372963000,2012
2012/11/21,2031.15,1995.17,2030.32,21.4,1.07,1.79,5328202100,39658621000,2012
2012/11/22,2023.09,2009.72,2015.61,-14.71,-0.72,0.66,4557784700,33727413000,2012
2012/11/23,2034.88,2017,2027.38,11.77,0.58,0.89,5155146900,38278378000,2012
2012/11/26,2027.27,2014.03,2017.46,-9.92,-0.49,0.65,4477955100,33110722000,2012
2012/11/27,2014.21,1990.34,1991.17,-26.3,-1.3,1.18,5662742200,39089182000,2012
2012/11/28,1984.86,1968.21,1973.52,-17.64,-0.89,0.84,5050558700,34492569000,2012
2012/11/29,1980.56,1961.82,1963.49,-10.03,-0.51,0.95,4954008800,33179657000,2012
2012/11/30,1983.42,1959.33,1980.12,16.63,0.85,1.23,5689341600,37739106000,2012
2012/12/3,1988.19,1957.88,1959.77,-20.35,-1.03,1.53,6165337500,43027553000,2012
2012/12/4,1980.12,1949.46,1975.14,15.38,0.78,1.56,6237812300,43054547000,2012
2012/12/5,2040.6,1970.2,2031.91,56.76,2.87,3.56,11997304000,85475970000,2012
2012/12/6,2036.61,2018.38,2029.24,-2.67,-0.13,0.9,8145921900,58452526000,2012
2012/12/7,2065.74,2023.96,2061.79,32.55,1.6,2.06,11515728900,82158975000,2012
2012/12/10,2087.01,2064.61,2083.77,21.98,1.07,1.09,11538322600,81469437000,2012
2012/12/11,2088.64,2070.19,2074.7,-9.07,-0.44,0.89,9337083000,67930370000,2012
2012/12/12,2085.93,2066.39,2082.73,8.02,0.39,0.94,7855914200,57115139000,2012
2012/12/13,2081.36,2059.47,2061.48,-21.25,-1.02,1.05,7227232400,52179639000,2012
2012/12/14,2152.5,2062.54,2150.63,89.15,4.32,4.36,16087381000,1.18E+11,2012
2012/12/17,2169.57,2151.94,2160.34,9.72,0.45,0.82,14424221000,1.11E+11,2012
2012/12/18,2183.71,2144.73,2162.46,2.12,0.1,1.8,12609946700,99028894000,2012
2012/12/19,2175.4,2154.29,2162.24,-0.22,-0.01,0.98,9439152200,75813180000,2012
2012/12/20,2174.82,2142.95,2168.35,6.11,0.28,1.47,9938418300,80073490000,2012
2012/12/21,2190.4,2148.17,2153.31,-15.04,-0.69,1.95,10337287200,84574353000,2012
2012/12/24,2170.39,2149.82,2159.05,5.74,0.27,0.96,7846966400,67970651000,2012
2012/12/25,2220.26,2146.86,2213.61,54.56,2.53,3.4,14332770000,1.15E+11,2012
2012/12/26,2220.47,2206.79,2219.13,5.52,0.25,0.62,12185863000,97153766000,2012
2012/12/27,2234.72,2204.79,2205.9,-13.24,-0.6,1.35,12902350100,1.00E+11,2012
2012/12/28,2234.87,2204,2233.25,27.36,1.24,1.4,11592493400,91970152000,2012
2012/12/31,2269.51,2236.46,2269.13,35.88,1.61,1.48,12803140200,1.06E+11,2012
2013/1/4,2296.11,2256.56,2276.99,7.86,0.35,1.74,13946993000,1.15E+11,2013
2013/1/7,2293.32,2266.86,2285.36,8.37,0.37,1.16,11816281300,96872865000,2013
2013/1/8,2289.14,2262.98,2276.07,-9.29,-0.41,1.14,12290787700,1.06E+11,2013
2013/1/9,2283.9,2259.05,2275.34,-0.73,-0.03,1.09,12201492400,1.03E+11,2013
2013/1/10,2295.48,2268.65,2283.66,8.32,0.37,1.18,12006667600,98236402000,2013
2013/1/11,2290.2,2234.95,2243,-40.66,-1.78,2.42,12506827500,1.02E+11,2013
2013/1/14,2317.62,2235.11,2311.74,68.74,3.06,3.68,14474988000,1.24E+11,2013
2013/1/15,2332.78,2309.32,2325.68,13.94,0.6,1.01,16564598000,1.41E+11,2013
2013/1/16,2326.76,2279.51,2309.5,-16.18,-0.7,2.03,15351116000,1.33E+11,2013
2013/1/17,2305.6,2275.88,2284.91,-24.59,-1.06,1.29,11910183500,1.03E+11,2013
2013/1/18,2324.51,2285.97,2317.07,32.16,1.41,1.69,12543802600,1.05E+11,2013
2013/1/21,2329.58,2305.1,2328.22,11.15,0.48,1.06,13468045000,1.13E+11,2013
2013/1/22,2335.81,2301.3,2315.14,-13.08,-0.56,1.48,14946658000,1.23E+11,2013
2013/1/23,2325.12,2296.49,2320.91,5.77,0.25,1.24,11817972200,96956218000,2013
2013/1/24,2362.94,2287.3,2302.6,-18.31,-0.79,3.26,16103167000,1.36E+11,2013
2013/1/25,2308.38,2288.26,2291.3,-11.29,-0.49,0.87,9260574100,80267388000,2013
2013/1/28,2346.92,2295.35,2346.51,55.2,2.41,2.25,12838376000,1.17E+11,2013
2013/1/29,2363.8,2337.35,2358.98,12.47,0.53,1.13,14185393000,1.25E+11,2013
2013/1/30,2383.76,2347.89,2382.47,23.5,1,1.52,14987890000,1.25E+11,2013
2013/1/31,2391.82,2371.23,2385.42,2.95,0.12,0.86,13970789000,1.16E+11,2013
2013/2/1,2421.15,2369.57,2419.02,33.6,1.41,2.16,14081817000,1.26E+11,2013
2013/2/4,2440.38,2417.59,2428.15,9.13,0.38,0.94,16755140000,1.53E+11,2013
2013/2/5,2437.42,2403.3,2433.13,4.98,0.2,1.4,15075450000,1.27E+11,2013
2013/2/6,2441.73,2427.7,2434.48,1.35,0.06,0.58,11657996600,1.05E+11,2013
2013/2/7,2433.89,2394.22,2418.53,-15.95,-0.66,1.63,12000863400,1.09E+11,2013
2013/2/8,2443.03,2414.4,2432.4,13.87,0.57,1.18,10907038600,98965224000,2013
2013/2/18,2444.8,2415.43,2421.56,-10.84,-0.45,1.21,11617499400,1.04E+11,2013
2013/2/19,2427.07,2373.53,2382.91,-38.64,-1.6,2.21,12347333400,1.06E+11,2013
2013/2/20,2397.94,2370.61,2397.18,14.26,0.6,1.15,11028057700,97222298000,2013
2013/2/21,2378.82,2309.17,2325.95,-71.23,-2.97,2.91,14405947000,1.27E+11,2013
2013/2/22,2330.88,2308.76,2314.16,-11.79,-0.51,0.95,9698182800,87579820000,2013
2013/2/25,2338.78,2315.01,2325.82,11.65,0.5,1.03,8836737400,77642340000,2013
2013/2/26,2340.71,2289.89,2293.34,-32.48,-1.4,2.19,11763866700,1.06E+11,2013
2013/2/27,2324.63,2292.03,2313.22,19.88,0.87,1.42,9782488700,88262924000,2013
2013/2/28,2366.16,2308.92,2365.59,52.37,2.26,2.47,12695049400,1.16E+11,2013
2013/3/1,2369.65,2330.86,2359.51,-6.09,-0.26,1.64,12031275200,1.12E+11,2013
2013/3/4,2333.54,2259.25,2273.4,-86.1,-3.65,3.15,16175002000,1.43E+11,2013
2013/3/5,2328.14,2270.1,2326.31,52.9,2.33,2.55,13113659800,1.17E+11,2013
2013/3/6,2351.44,2321.6,2347.18,20.87,0.9,1.28,14133369000,1.25E+11,2013
2013/3/7,2352.02,2304.27,2324.29,-22.89,-0.98,2.03,13975634000,1.26E+11,2013
2013/3/8,2333.67,2314.59,2318.61,-5.68,-0.24,0.82,9879414800,88438607000,2013
2013/3/11,2320.96,2296.58,2310.59,-8.02,-0.35,1.05,8411190300,73919947000,2013
2013/3/12,2333.29,2264.83,2286.61,-23.99,-1.04,2.96,11766445600,1.01E+11,2013
2013/3/13,2286.33,2253.25,2263.97,-22.64,-0.99,1.45,9097278800,77688955000,2013
2013/3/14,2276.22,2253.31,2270.28,6.31,0.28,1.01,8029408600,69218592000,2013
2013/3/15,2312.08,2250.01,2278.4,8.12,0.36,2.73,11647781300,1.02E+11,2013
2013/3/18,2276.05,2239.21,2240.02,-38.38,-1.68,1.62,9312277200,81486175000,2013
2013/3/19,2261.31,2232.02,2257.43,17.42,0.78,1.31,8758210500,75512072000,2013
2013/3/20,2317.86,2257.42,2317.37,59.94,2.66,2.68,13124128400,1.14E+11,2013
2013/3/21,2330.81,2311.6,2324.24,6.87,0.3,0.83,11920091000,1.05E+11,2013
2013/3/22,2331.99,2314.97,2328.28,4.04,0.17,0.73,10116729900,85951321000,2013
2013/3/25,2344.89,2319.91,2326.72,-1.56,-0.07,1.07,9703152600,85418622000,2013
2013/3/26,2319.99,2281.12,2297.67,-29.05,-1.25,1.67,10444901500,91811327000,2013
2013/3/27,2323.48,2288.99,2301.26,3.59,0.16,1.5,9633119500,85708419000,2013
2013/3/28,2273.55,2232.91,2236.3,-64.96,-2.82,1.77,12765869800,1.08E+11,2013
2013/3/29,2246.87,2228.81,2236.62,0.32,0.01,0.81,8556547300,73358185000,2013
2013/4/1,2243.95,2227.31,2234.4,-2.23,-0.1,0.74,7741177400,66997534000,2013
2013/4/2,2253.42,2220.44,2227.74,-6.66,-0.3,1.48,8971432300,77596667000,2013
2013/4/3,2241.34,2217.25,2225.3,-2.44,-0.11,1.08,8179526700,68801356000,2013
2013/4/8,2212.59,2180.67,2211.59,-13.7,-0.62,1.43,8625747000,73666169000,2013
2013/4/9,2234.72,2215.47,2225.78,14.18,0.64,0.87,8289654400,73135035000,2013
2013/4/10,2233.04,2212.56,2226.13,0.35,0.02,0.92,8061962100,71090219000,2013
2013/4/11,2242.48,2217.26,2219.55,-6.57,-0.3,1.13,7363270400,62132700000,2013
2013/4/12,2226.26,2204.44,2206.78,-12.77,-0.58,0.98,6684634000,56196878000,2013
2013/4/15,2204.99,2177.39,2181.94,-24.84,-1.13,1.25,7163232300,58162177000,2013
2013/4/16,2196.43,2165.78,2194.85,12.9,0.59,1.4,7999217800,66955845000,2013
2013/4/17,2197.51,2178.47,2193.8,-1.05,-0.05,0.87,6831418100,59986556000,2013
2013/4/18,2206.03,2175.44,2197.6,3.81,0.17,1.39,7161692700,61888122000,2013
2013/4/19,2250.11,2200.58,2244.64,47.04,2.14,2.25,10966055600,95383012000,2013
