3ji,4ji,5ji,,,
-0.080085339,0.55273175,-2.030598493,,,
-0.070029611,0.695101845,-1.878588641,,,
-0.059568248,0.833029649,-1.717459745,,,
-0.048651053,0.965467645,-1.547971059,,,
-0.037231527,1.091407094,-1.370929035,,,
-0.025272012,1.209886435,-1.187182973,,,
-0.012748447,1.319999323,-0.997620404,,,
0.000345419,1.420902228,-0.803162221,,,
0.013994491,1.511821517,-0.604757598,,,
0.028159579,1.592059969,-0.403378727,,,
0.04277552,1.661002654,-0.20001539,,,
0.057750225,1.718122119,0.004330568,,,
0.072964677,1.762982853,0.208650867,,,
0.088273874,1.795244956,0.411936457,,,
0.103508681,1.81466702,0.613183204,,,
0.118478544,1.821108152,0.811397544,,,
0.132974959,1.81452916,1.005602088,,,
0.146775621,1.794992859,1.194841125,,,
0.159649102,1.762663518,1.378186001,,,
0.171359948,1.717805432,1.554740329,,,
0.181674035,1.660780652,1.723645016,,,
0.190364041,1.592045878,1.884083043,,,
0.197214887,1.512148552,2.03528401,,,
0.202029006,1.421722181,2.176528375,,,
0.204631293,1.321480943,2.307151397,,,
0.204873625,1.212213608,2.426546732,,,
0.202638827,1.094776847,2.534169677,,,
0.197844007,0.970087982,2.629540032,,,
0.190443172,0.83911724,2.712244571,,,
0.180429081,0.702879584,2.781939097,,,
0.167834297,0.562426206,2.838350086,,,
0.152731429,0.418835736,2.881275894,,,
0.135232578,0.273205264,2.910587528,,,
0.115488003,0.126641254,2.926228984,,,
0.093684064,-0.019749576,2.92821714,,,
0.070040505,-0.164869325,2.916641219,,,
0.044807136,-0.307637843,2.89166182,,,
0.01826002,-0.44700146,2.853509521,,,
-0.009302756,-0.58194143,2.802483087,,,
-0.037565627,-0.711482009,2.738947266,,,
-0.066200305,-0.834698116,2.663330214,,,
-0.094870656,-0.950722488,2.576120561,,,
-0.123237589,-1.058752295,2.477864129,,,
-0.150963882,-1.158055137,2.369160347,,,
-0.177718853,-1.247974393,2.250658362,,,
-0.2031828,-1.327933869,2.123052899,,,
-0.227051153,-1.397441714,1.987079874,,,
-0.249038281,-1.456093577,1.843511814,,,
-0.268880911,-1.503574987,1.693153092,,,
-0.286341134,-1.539662927,1.536835032,,,
-0.301208969,-1.564226624,1.375410891,,,
-0.313304481,-1.57722753,1.209750778,,,
-0.322479452,-1.578718518,1.04073652,,,
-0.328618613,-1.568842306,0.869256521,,,
-0.331640439,-1.547829131,0.696200649,,,
-0.331497546,-1.515993703,0.522455169,,,
-0.328176695,-1.473731479,0.348897768,,,
-0.321698434,-1.421514292,0.176392697,,,
-0.312116406,-1.359885391,0.005786061,,,
-0.299516348,-1.289453936,-0.162098722,,,
-0.284014804,-1.210889013,-0.326465253,,,
-0.265757572,-1.124913226,-0.486548265,,,
-0.244917924,-1.032295923,-0.641617478,,,
-0.221694591,-0.933846133,-0.790981193,,,
-0.196309559,-0.830405277,-0.933989593,,,
-0.169005663,-0.72283972,-1.070037736,,,
-0.14004402,-0.612033232,-1.198568233,,,
-0.109701293,-0.498879438,-1.319073588,,,
-0.07826681,-0.384274302,-1.431098203,,,
-0.046039548,-0.269108744,-1.534240034,,,
-0.013325,-0.154261418,-1.628151888,,,
0.019568062,-0.04059174,-1.712542372,,,
0.052330897,0.071066786,-1.787176485,,,
0.084658163,0.179912897,-1.851875861,,,
0.116251307,0.285183493,-1.906518662,,,
0.146821944,0.386159112,-1.951039133,,,
0.176095181,0.482168927,-1.985426833,,,
0.203812851,0.572595208,-2.009725542,,,
0.2297366,0.656877252,-2.02403187,,,
0.253650783,0.734514723,-2.028493572,,,
0.275365104,0.805070418,-2.023307597,,,
0.294716963,0.868172419,-2.008717885,,,
0.311573443,0.923515643,-1.985012927,,,
0.325832882,0.970862794,-1.952523116,,,
0.337425997,1.010044696,-1.911617912,,,
0.346316509,1.040960061,-1.862702838,,,
0.35250123,1.063574663,-1.806216331,,,
0.356009599,1.077919982,-1.742626478,,,
0.356902636,1.084091308,-1.672427659,,,
0.355271325,1.082245366,-1.596137114,,,
0.351234433,1.072597473,-1.514291467,,,
0.344935779,1.055418281,-1.427443228,,,
0.336541005,1.031030138,-1.336157297,,,
0.326233889,0.999803114,-1.241007485,,,
0.314212267,0.962150735,-1.142573089,,,
0.300683655,0.918525474,-1.041435524,,,
0.285860634,0.869414043,-0.938175052,,,
0.269956121,0.815332537,-0.833367601,,,
0.253178618,0.756821478,-0.72758172,,,
0.235727559,0.694440805,-0.621375661,,,
0.217788854,0.62876485,-0.515294617,,,
0.199530761,0.560377356,-0.409868128,,,
0.181100182,0.489866577,-0.305607653,,,
0.162619494,0.41782049,-0.203004337,,,
0.144184009,0.34482217,-0.102526966,,,
0.125860134,0.271445354,-0.004620123,,,
0.107684318,0.198250237,0.090297452,,,
0.089662818,0.125779508,0.1818343,,,
0.071772327,0.05455468,0.269627466,,,
0.053961474,-0.014927296,0.353343519,,,
0.03615318,-0.08219709,0.432679366,,,
0.018247843,-0.146815722,0.507362865,,,
0.000127303,-0.208376958,0.577153235,,,
-0.018340496,-0.266509349,0.641841285,,,
-0.037296236,-0.320877922,0.701249443,,,
-0.056883464,-0.37118553,0.755231627,,,
-0.077242453,-0.417173843,0.803672932,,,
-0.098503856,-0.458624009,0.846489172,,,
-0.120782268,-0.495356987,0.883626266,,,
-0.144169886,-0.527233554,0.915059497,,,
-0.168730409,-0.554154026,0.94079264,,,
-0.194493342,-0.576057677,0.960856984,,,
-0.221448872,-0.592921906,0.975310248,,,
-0.249543438,-0.604761149,0.984235418,,,
-0.278676165,-0.611625572,0.987739497,,,
-0.308696251,-0.613599558,0.985952207,,,
-0.339401427,-0.610800013,0.979024624,,,
-0.370537567,-0.603374515,0.967127784,,,
-0.401799501,-0.591499335,0.950451258,,,
-0.432833074,-0.575377333,0.929201701,,,
-0.463238437,-0.555235772,0.903601405,,,
-0.492574577,-0.531324063,0.873886839,,,
-0.520365016,-0.503911456,0.840307208,,,
-0.546104609,-0.473284705,0.803123024,,,
-0.569267352,-0.439745715,0.762604697,,,
-0.589315073,-0.403609199,0.71903116,,,
-0.605706853,-0.365200348,0.672688526,,,
-0.617909032,-0.324852535,0.623868782,,,
-0.625405608,-0.282905059,0.572868526,,,
-0.627708858,-0.239700948,0.519987744,,,
-0.624369958,-0.195584816,0.465528638,,,
-0.614989429,-0.150900794,0.409794499,,,
-0.599227188,-0.105990532,0.35308862,,,
-0.576812013,-0.061191283,0.295713264,,,
-0.547550224,-0.016834063,0.237968671,,,
-0.51133341,0.026758103,0.180152111,,,
-0.468145022,0.069271849,0.122556976,,,
-0.41806569,0.110405053,0.065471912,,,
-0.361277134,0.149868339,0.009179987,,,
-0.298064551,0.18738649,-0.04604211,,,
-0.22881741,0.222699788,-0.099924841,,,
-0.154028577,0.255565262,-0.152206558,,,
-0.074291756,0.285757861,-0.20263423,,,
0.009702773,0.313071547,-0.250964141,,,
0.097174083,0.337320308,-0.296962572,,,
0.187258166,0.35833909,-0.340406473,,,
0.279017032,0.375984655,-0.38108412,,,
0.371449275,0.39013635,-0.418795757,,,
0.463501941,0.400696801,-0.453354236,,,
0.554083586,0.407592518,-0.484585646,,,
0.642078332,0.410774413,-0.51232993,,,
0.726360748,0.410218223,-0.536441498,,,
0.805811344,0.405924839,-0.556789832,,,
0.879332474,0.397920533,-0.573260073,,,
0.945864414,0.386257072,-0.585753602,,,
1.004401389,0.371011721,-0.594188599,,,
1.054007304,0.352287127,-0.59850059,,,
1.093830954,0.330211068,-0.598642958,,,
1.123120458,0.304936073,-0.594587441,,,
1.141236707,0.276638898,-0.586324581,,,
1.14766558,0.245519851,-0.573864148,,,
1.142028739,0.211801971,-0.557235504,,,
1.124092779,0.175730039,-0.536487929,,,
1.093776579,0.137569429,-0.51169088,,,
1.05115667,0.097604798,-0.482934184,,,
0.996470497,0.056138598,-0.450328166,,,
0.930117457,0.013489426,-0.41400369,,,
0.852657634,-0.030009793,-0.374112119,,,
0.764808167,-0.074013792,-0.330825177,,,
0.667437248,-0.1181671,-0.28433472,,,
0.56155575,-0.162106339,-0.234852389,,,
0.448306539,-0.205462657,-0.18260917,,,
0.328951557,-0.247864303,-0.127854821,,,
0.204856803,-0.288939304,-0.070857188,,,
0.077475363,-0.328318261,-0.011901401,,,
-0.051671305,-0.36563722,0.048711062,,,
-0.181013603,-0.400540611,0.110663437,,,
-0.308955278,-0.432684226,0.173624857,,,
-0.433895859,-0.461738226,0.237251674,,,
-0.554253737,-0.487390133,0.301188893,,,
-0.668489521,-0.509347794,0.365071737,,,
-0.77512933,-0.527342286,0.428527328,,,
-0.872787619,-0.541130731,0.491176481,,,
-0.960189177,-0.550498992,0.552635604,,,
-1.036189896,-0.55526423,0.612518693,,,
-1.099795936,-0.555277271,0.670439426,,,
-1.15018092,-0.550424777,0.726013324,,,
-1.18670082,-0.540631183,0.778859988,,,
-1.208906191,-0.525860366,0.82860539,,,
-1.216551508,-0.506117033,0.874884202,,,
-1.209601325,-0.481447794,0.917342155,,,
-1.188233091,-0.451941901,0.95563841,,,
-1.152836469,-0.417731641,0.989447922,,,
-1.104009084,-0.378992352,1.018463788,,,
-1.042548683,-0.335942059,1.042399548,,,
-0.969441755,-0.288840722,1.060991441,,,
-0.885848732,-0.237989077,1.074000581,,,
-0.793085957,-0.183727088,1.081215036,,,
-0.69260467,-0.126431984,1.08245181,,,
-0.585967343,-0.066515918,1.07755869,,,
-0.474821728,-0.004423231,1.066415945,,,
-0.360873071,0.05937265,1.048937873,,,
-0.245854969,0.124372656,1.025074163,,,
-0.131499393,0.190055867,0.994811067,,,
-0.019506448,0.255883581,0.958172367,,,
0.088485571,0.321303674,0.91522012,,,
0.190929226,0.385755179,0.866055172,,,
0.286395513,0.448673074,0.810817428,,,
0.37359939,0.50949322,0.749685878,,,
0.451422729,0.567657415,0.682878357,,,
0.51893419,0.622618509,0.610651051,,,
0.575405559,0.673845548,0.533297729,,,
0.620324193,0.72082887,0.451148711,,,
0.653401233,0.763085136,0.364569572,,,
0.674575388,0.800162215,0.273959575,,,
0.684012135,0.83164389,0.179749851,,,
0.682098306,0.857154325,0.08240132,,,
0.669432111,0.876362257,-0.017597624,,,
0.646808768,0.888984845,-0.119733665,,,
0.615201981,0.894791149,-0.223471341,,,
0.575741633,0.893605193,-0.328256017,,,
0.529688126,0.885308559,-0.433517046,,,
0.478403892,0.869842502,-0.538671107,,,
0.423322682,0.847209534,-0.643125681,,,
0.36591726,0.817474457,-0.746282662,,,
0.307666242,0.780764833,-0.847542067,,,
0.250020768,0.737270863,-0.946305823,,,
0.194371788,0.687244671,-1.041981611,,,
0.142018684,0.630998993,-1.133986733,,,
0.09413996,0.568905269,-1.22175198,,,
0.051766684,0.501391142,-1.304725469,,,
0.015759318,0.428937389,-1.382376422,,,
-0.013211503,0.352074304,-1.454198864,,,
-0.034679764,0.271377545,-1.519715204,,,
-0.048394047,0.1874635,-1.578479675,,,
-0.054322421,0.100984192,-1.630081607,,,
-0.052652078,0.012621781,-1.674148509,,,
-0.043783693,-0.076917301,-1.710348924,,,
-0.028320564,-0.16690852,-1.738395044,,,
-0.007052777,-0.256615658,-1.758045068,,,
0.019063301,-0.345297428,-1.769105258,,,
0.048929736,-0.432214204,-1.771431702,,,
0.081335407,-0.516634827,-1.764931748,,,
0.114987389,-0.59784339,-1.749565108,,,
0.148544629,-0.675145959,-1.725344605,,,
0.180653102,-0.747877146,-1.69233657,,,
0.209981622,-0.815406476,-1.650660865,,,
0.235257436,-0.877144477,-1.600490542,,,
0.255300732,-0.932548427,-1.542051127,,,
0.269057196,-0.981127704,-1.475619534,,,
0.275627811,-1.022448677,-1.401522614,,,
0.274295126,-1.05613908,-1.32013534,,,
0.264545309,-1.081891831,-1.231878645,,,
0.246085386,-1.09946824,-1.137216922,,,
0.21885519,-1.108700578,-1.036655197,,,
0.183033659,-1.109493972,-0.930736004,,,
0.139039238,-1.101827599,-0.820035971,,,
0.087524325,-1.085755165,-0.705162143,,,
0.02936379,-1.06140466,-0.586748069,,,
-0.034362204,-1.028977379,-0.465449682,,,
-0.102390762,-0.988746226,-0.341940994,,,
-0.17330369,-0.9410533,-0.216909642,,,
-0.245559229,-0.886306792,-0.091052314,,,
-0.317527341,-0.824977223,0.034929908,,,
-0.387527763,-0.757593044,0.160336258,,,
-0.453869923,-0.684735659,0.284471011,,,
-0.514893778,-0.607033903,0.406648192,,,
-0.569010604,-0.525158039,0.526196229,,,
-0.614742734,-0.439813325,0.642462516,,,
-0.65076129,-0.351733232,0.75481785,,,
-0.675920953,-0.261672355,0.862660715,,,
-0.689290914,-0.170399122,0.965421371,,,
-0.690181204,-0.078688349,1.062565715,,,
-0.678163721,0.01268627,1.153598899,,,
-0.653087381,0.102959659,1.238068652,,,
-0.615086969,0.191382763,1.315568307,,,
-0.56458541,0.277229792,1.385739477,,,
-0.502289316,0.359805208,1.448274397,,,
-0.429177866,0.438450404,1.502917868,,,
-0.346485192,0.512549985,1.549468828,,,
-0.25567664,0.581537595,1.58778151,,,
-0.158419392,0.644901226,1.617766183,,,
-0.0565481,0.702187943,1.639389478,,,
0.047973708,0.753007987,1.652674278,,,
0.153095585,0.797038208,1.657699193,,,
0.256724511,0.834024774,1.654597599,,,
0.356770636,0.86378516,1.643556269,,,
0.451193334,0.886209357,1.624813591,,,
0.538046513,0.901260319,1.598657395,,,
0.615522115,0.908973626,1.565422393,,,
0.681990789,0.909456369,1.525487271,,,
0.736038776,0.902885273,1.479271436,,,
0.776500126,0.889504078,1.427231452,,,
0.802483507,0.869620206,1.369857191,,,
0.813392932,0.843600745,1.307667734,,,
0.808941944,0.811867809,1.241207041,,,
0.789160888,0.774893315,1.171039446,,,
0.75439711,0.73319323,1.097744985,,,
0.705308064,0.687321373,1.021914624,,,
0.642847474,0.637862819,0.944145398,,,
0.568244888,0.585426993,0.865035526,,,
0.482979079,0.530640531,0.785179516,,,
0.388745929,0.474139979,0.705163323,,,
0.287421528,0.416564428,0.625559585,,,
0.181021362,0.358548157,0.546922982,,,
0.07165653,0.300713371,0.469785755,,,
-0.038511991,0.243663122,0.394653422,,,
-0.147319979,0.187974487,0.322000731,,,
-0.252646413,0.134192088,0.252267874,,,
-0.35245868,0.082822021,0.185857012,,,
-0.444855505,0.034326278,0.123129117,,,
-0.528106631,-0.01088229,0.064401178,,,
-0.600688375,-0.052444397,0.009943792,,,
-0.661314253,-0.090058086,-0.040020855,,,
-0.708960037,-0.123481785,-0.085320569,,,
-0.742882705,-0.152536629,-0.12583431,,,
-0.762632903,-0.177108001,-0.161492891,,,
-0.768060717,-0.197146292,-0.19227924,,,
-0.759314675,-0.212666855,-0.218228184,,,
-0.7368341,-0.223749162,-0.239425794,,,
-0.70133505,-0.230535163,-0.256008256,,,
-0.653790278,-0.233226878,-0.268160313,,,
-0.59540373,-0.232083232,-0.276113255,,,
-0.527580262,-0.227416179,-0.280142501,,,
-0.451891345,-0.219586164,-0.280564768,,,
-0.370037617,-0.208996956,-0.277734869,,,
-0.283809185,-0.196089934,-0.272042148,,,
-0.195044662,-0.181337879,-0.263906594,,,
-0.105589893,-0.165238345,-0.253774661,,,
-0.017257342,-0.148306698,-0.24211482,,,
0.068212917,-0.131068888,-0.229412893,,,
0.149189739,-0.114054054,-0.216167201,,,
0.224184159,-0.09778705,-0.202883565,,,
0.291878645,-0.082780971,-0.190070203,,,
0.35115176,-0.069529783,-0.178232567,,,
0.401097738,-0.058501139,-0.167868169,,,
0.441040639,-0.050129469,-0.159461426,,,
0.470542861,-0.04480944,-0.153478585,,,
0.489407959,-0.042889855,-0.15036276,,,
0.497677815,-0.044668082,-0.150529133,,,
0.495624394,-0.050385069,-0.154360357,,,
0.483736402,-0.060221033,-0.162202198,,,
0.462701299,-0.07429186,-0.174359471,,,
0.433383235,-0.092646285,-0.191092285,,,
0.396797526,-0.115263875,-0.212612653,,,
0.354082396,-0.142053872,-0.239081488,,,
0.306468744,-0.1728549,-0.270606013,,,
0.255248711,-0.207435552,-0.307237624,,,
0.20174385,-0.245495876,-0.348970209,,,
0.147273684,-0.286669736,-0.395738962,,,
0.093125402,-0.330528034,-0.447419696,,,
0.04052539,-0.376582776,-0.503828666,,,
-0.009386763,-0.424291929,-0.564722915,,,
-0.055581226,-0.473065042,-0.629801139,,,
-0.097157412,-0.522269552,-0.698705083,,,
-0.133359607,-0.571237727,-0.771021436,,,
-0.163588517,-0.619274165,-0.84628425,,,
-0.187408576,-0.665663778,-0.923977838,,,
-0.204551012,-0.709680164,-1.003540154,,,
-0.214912744,-0.750594274,-1.084366615,,,
-0.218551304,-0.787683297,-1.165814357,,,
-0.215676076,-0.820239638,-1.247206882,,,
-0.206636224,-0.847579904,-1.327839063,,,
-0.19190575,-0.869053791,-1.406982486,,,
-0.172066192,-0.884052759,-1.483891061,,,
-0.147787509,-0.892018416,-1.557806891,,,
-0.119807729,-0.892450478,-1.627966332,,,
-0.088911936,-0.884914246,-1.693606204,,,
-0.055911196,-0.869047472,-1.753970114,,,
-0.021621957,-0.844566558,-1.808314824,,,
0.01315354,-0.811271984,-1.855916627,,,
0.047645376,-0.769052913,-1.896077678,,,
0.081132171,-0.717890894,-1.928132221,,,
0.112955078,-0.657862617,-1.951452676,,,
0.14252928,-0.589141673,-1.965455519,,,
0.169352807,-0.51199928,-1.969606916,,,
0.193012588,-0.426803965,-1.963428068,,,
0.213187707,-0.33402017,-1.946500208,,,
0.229649945,-0.234205807,-1.918469219,,,
0.242261755,-0.128008744,-1.879049825,,,
0.250971864,-0.01616227,-1.828029326,,,
0.255808806,0.100520439,-1.765270829,,,
0.256872683,0.221152808,-1.690715956,,,
0.254325541,0.344782239,-1.604387003,,,
0.248380729,0.470398327,-1.506388516,,,
0.239291662,0.596941819,-1.396908276,,,
0.227340381,0.72331424,-1.276217672,,,
0.212826306,0.848388098,-1.144671462,,,
0.196055543,0.971017564,-1.002706902,,,
0.177331086,1.09004951,-0.850842261,,,
0.156944197,1.204334817,-0.689674712,,,
0.135167202,1.312739811,-0.519877616,,,
0.112247883,1.414157732,-0.342197215,,,
0.08840558,1.507520107,-0.157448741,,,
0.063829061,1.591807903,0.033488017,,,
0.038676138,1.666062353,0.229673676,,,
0.013074974,1.729395332,0.43011471,,,
-0.012873072,1.780999174,0.633769364,,,
-0.039089227,1.820155824,0.839553973,,,
-0.065511951,1.846245221,1.046349669,,,
-0.092090718,1.858752821,1.2530094,,,
-0.118779207,1.857276172,1.458365235,,,
-0.145528233,1.841530473,1.661235901,,,
-0.172278719,1.811353036,1.860434478,,,
-0.198955021,1.76670661,2.054776233,,,
-0.225458907,1.707681515,2.243086494,,,
-0.25166446,1.634496557,2.424208552,,,
-0.27741414,1.547498706,2.597011494,,,
-0.302516201,1.447161521,2.760397935,,,
-0.326743613,1.334082344,2.913311587,,,
-0.349834596,1.208978264,3.054744602,,,
-0.371494782,1.072680895,3.183744641,,,
-0.391401024,0.926130006,3.299421618,,,
-0.409206745,0.770366059,3.400954065,,,
-0.424548734,0.606521723,3.487595074,,,
-0.437055194,0.435812443,3.558677763,,,
-0.446354824,0.259526143,3.613620237,,,
-0.452086694,0.07901218,3.651930004,,,
-0.453910603,-0.104330375,3.673207794,,,
-0.451517631,-0.289064986,3.677150785,,,
-0.444640556,-0.473730342,3.663555177,,,
-0.433063821,-0.656853339,3.632318119,,,
-0.416632733,-0.836962251,3.583438957,,,
-0.395261601,-1.012599941,3.517019801,,,
-0.368940546,-1.182337002,3.433265402,,,
-0.337740744,-1.344784683,3.332482341,,,
-0.301817913,-1.498607484,3.21507753,,,
-0.261413897,-1.642535293,3.081556038,,,
-0.216856249,-1.775374945,2.932518253,,,
-0.168555783,-1.896021086,2.768656409,,,
-0.117002093,-2.003466249,2.590750485,,,
-0.062757137,-2.096810022,2.399663521,,,
-0.006446979,-2.175267237,2.196336371,,,
0.051248112,-2.238175093,1.981781942,,,
0.109604999,-2.28499914,1.757078951,,,
0.167870194,-2.315338077,1.523365242,,,
0.225273257,-2.328927298,1.281830726,,,
0.281040781,-2.325641184,1.033709967,,,
0.334410616,-2.30549409,0.7802745,,,
0.384646017,-2.268640036,0.522824904,,,
0.431049381,-2.215371105,0.262682707,,,
0.472975252,-2.146114567,0.001182174,,,
0.509842301,-2.061428752,-0.26033797,,,
0.541144018,-1.961997736,-0.520542812,,,
0.566457866,-1.848624869,-0.77810947,,,
0.58545272,-1.722225231,-1.0317352,,,
0.597894435,-1.583817092,-1.280145325,,,
0.603649441,-1.434512453,-1.522100944,,,
0.602686315,-1.275506773,-1.756406361,,,
0.595075328,-1.108067985,-1.981916181,,,
0.58098602,-0.933524911,-2.197542032,,,
0.56068288,-0.753255184,-2.402258859,,,
0.534519296,-0.568672812,-2.595110756,,,
0.502929913,-0.381215498,-2.77521629,,,
0.466421642,-0.192331842,-2.941773292,,,
0.425563525,-0.003468551,-3.094063071,,,
0.38097572,0.183942219,-3.231454044,,,
0.33331787,0.368495258,-3.353404739,,,
0.283277115,0.548824338,-3.459466173,,,
0.231556022,0.723613743,-3.549283583,,,
0.178860683,0.891609214,-3.622597503,,,
0.125889217,1.051628192,-3.679244191,,,
0.073320901,1.202569269,-3.719155404,,,
0.021806118,1.343420763,-3.742357527,,,
-0.028042722,1.47326834,-3.748970075,,,
-0.075659142,1.591301622,-3.739203577,,,
-0.12052937,1.696819728,-3.713356873,,,
-0.162197836,1.789235694,-3.671813838,,,
-0.200271385,1.868079767,-3.615039573,,,
-0.234422212,1.933001525,-3.543576093,,,
-0.264389546,1.983770838,-3.458037547,,,
-0.289980154,2.020277671,-3.359105015,,,
-0.311067747,2.042530744,-3.247520915,,,
-0.327591402,2.050655081,-3.124083088,,,
-0.339553096,2.044888489,-2.989638578,,,
-0.347014511,2.025577019,-2.845077181,,,
-0.350093205,1.99316947,-2.691324811,,,
-0.348958306,1.94821101,-2.529336713,,,
-0.343825844,1.891335985,-2.360090615,,,
-0.334953825,1.823260019,-2.184579827,,,
-0.322637176,1.744771476,-2.003806378,,,
-0.307202622,1.656722403,-1.818774214,,,
-0.289003593,1.560019052,-1.630482528,,,
-0.268415197,1.455612075,-1.439919256,,,
-0.245829315,1.344486514,-1.248054795,,,
-0.221649831,1.227651694,-1.055835986,,,
-0.196288014,1.106131118,-0.864180401,,,
-0.170158039,0.980952475,-0.673970977,,,
-0.14367265,0.85313787,-0.486051033,,,
-0.117238932,0.723694371,-0.301219699,,,
-0.091254182,0.593604961,-0.120227791,,,
-0.066101846,0.463820002,0.056225847,,,
-0.042147515,0.33524927,0.227497508,,,
-0.019734967,0.208754656,0.393001288,,,
0.000817751,0.085143583,0.552211221,,,
0.019222186,-0.034836795,0.704662897,,,
0.035223257,-0.150504571,0.849954545,,,
0.048602925,-0.261247196,0.987747582,,,
0.059183679,-0.366524711,1.117766646,,,
0.066831797,-0.465872064,1.239799098,,,
0.071460272,-0.558900524,1.353694035,,,
0.07303134,-0.645298191,1.459360812,,,
0.071558495,-0.724829614,1.556767095,,,
0.067107897,-0.797334549,1.645936481,,,
0.05979907,-0.862725888,1.726945705,,,
0.049804793,-0.920986808,1.799921468,,,
0.037350096,-0.972167185,1.865036915,,,
0.022710293,-1.016379343,1.922507806,,,
0.00620799,-1.053793203,1.972588426,,,
-0.011790963,-1.084630894,2.015567248,,,
-0.030882575,-1.109160926,2.05176243,,,
-0.050630863,-1.127691995,2.081517149,,,
-0.070574977,-1.1405665,2.105194853,,,
-0.090237239,-1.14815388,2.123174447,,,
-0.109131944,-1.150843839,2.135845476,,,
-0.126774813,-1.149039565,2.14360334,,,
-0.14269289,-1.143151019,2.146844583,,,
-0.156434696,-1.133588387,2.145962313,,,
-0.167580402,-1.12075578,2.141341771,,,
-0.175751797,-1.105045243,2.133356112,,,
-0.180621785,-1.08683118,2.12236241,,,
-0.181923158,-1.066465218,2.10869795,,,
-0.179456404,-1.044271619,2.092676811,,,
-0.173096298,-1.02054325,2.074586787,,,
-0.162797069,-0.99553819,2.054686667,,,
-0.148595934,-0.969476988,2.033203892,,,
-0.130614856,-0.942540614,2.010332614,,,
-0.109060387,-0.914869113,1.986232165,,,
-0.084221539,-0.886560987,1.961025957,,,
-0.056465641,-0.857673279,1.934800808,,,
-0.026232214,-0.828222376,1.907606705,,,
0.00597505,-0.798185502,1.879457003,,,
0.039598089,-0.767502872,1.850329055,,,
0.074035842,-0.736080471,1.820165261,,,
0.108656982,-0.703793428,1.788874525,,,
0.142813706,-0.670489912,1.756334108,,,
0.175856283,-0.635995511,1.722391857,,,
0.207148004,-0.60011802,1.686868777,,,
0.236080162,-0.562652574,1.649561934,,,
0.26208668,-0.523387049,1.610247654,,,
0.284658003,-0.482107655,1.568684985,,,
0.303353875,-0.438604645,1.524619389,,,
0.317814636,-0.39267805,1.477786631,,,
0.327770725,-0.344143372,1.427916824,,,
0.333050082,-0.292837138,1.374738596,,,
0.333583218,-0.238622251,1.317983326,,,
0.329405771,-0.181393049,1.257389433,,,
0.320658419,-0.121080005,1.192706642,,,
0.307584102,-0.057653992,1.123700226,,,
0.290522576,0.00886994,1.050155144,,,
0.269902386,0.07842935,0.971880069,,,
0.246230427,0.150911788,0.888711235,,,
0.220079325,0.226152832,0.800516098,,,
0.192072938,0.303934812,0.707196749,,,
0.162870332,0.383986243,0.608693054,,,
0.133148643,0.465982,0.504985494,,,
0.103585265,0.549544229,0.39609767,,,
0.074839835,0.634244012,0.282098447,,,
0.047536506,0.71960376,0.16310372,,,
0.022247003,0.805100341,0.039277765,,,
-0.000525083,0.890168891,-0.089165814,,,
-0.020358282,0.974207292,-0.221963582,,,
-0.036925124,1.056581268,-0.358802211,,,
-0.050001539,1.136630049,-0.499318862,,,
-0.059473476,1.213672542,-0.64310202,,,
-0.06534052,1.287013948,-0.789692781,,,
-0.06771635,1.355952759,-0.938586573,,,
-0.06682598,1.419788048,-1.089235316,,,
-0.06299981,1.477826978,-1.241050005,,,
-0.056664597,1.529392453,-1.393403689,,,
-0.04833154,1.573830816,-1.545634841,,,
-0.038581787,1.610519508,-1.69705108,,,
-0.028049706,1.638874608,-1.846933237,,,
-0.017404355,1.658358158,-1.994539717,,,
-0.007329658,1.668485191,-2.139111136,,,
0.00149621,1.668830383,-2.279875197,,,
0.008421631,1.659034241,-2.416051768,,,
0.01284199,1.638808759,-2.546858122,,,
0.014219165,1.607942467,-2.671514302,,,
0.012099499,1.566304812,-2.789248568,,,
0.006129731,1.513849816,-2.899302885,,,
-0.003929609,1.45061895,-3.000938411,,,
-0.018193753,1.376743199,-3.093440942,,,
-0.036646542,1.292444267,-3.17612627,,,
-0.05913684,1.198034915,-3.248345409,,,
-0.085378657,1.0939184,-3.309489666,,,
-0.114955066,0.980587018,-3.358995488,,,
-0.147325872,0.858619761,-3.396349069,,,
-0.18183888,0.728679083,-3.421090683,,,
-0.217744525,0.591506815,-3.43281868,,,
-0.254213522,0.447919252,-3.431193155,,,
-0.290357099,0.298801452,-3.415939216,,,
-0.325249311,0.1451008,-3.386849867,,,
-0.357950854,-0.012180105,-3.343788446,,,
-0.387533761,-0.171991188,-3.286690623,,,
-0.413106316,-0.333243171,-3.215565925,,,
-0.433837518,-0.494816318,-3.130498785,,,
-0.448980413,-0.655569572,-3.0316491,,,
-0.457893659,-0.81434998,-2.919252288,,,
-0.4600607,-0.970002341,-2.793618853,,,
-0.455105995,-1.12137896,-2.655133445,,,
-0.44280783,-1.267349441,-2.504253431,,,
-0.423107311,-1.406810398,-2.341506981,,,
-0.396113237,-1.538695009,-2.167490674,,,
-0.362102676,-1.661982318,-1.982866659,,,
-0.321517167,-1.775706184,-1.788359365,,,
-0.274954588,-1.87896381,-1.584751804,,,
-0.223156861,-1.970923748,-1.372881473,,,
-0.166993766,-2.050833323,-1.153635902,,,
-0.107443261,-2.118025392,-0.927947863,,,
