时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
176,0.027,-0.011,0.017,0.619,3.154,-0.052,0,4,15,6,0
176.5,0.022,-0.013,0.015,0.451,2.821,-0.047,0,4,15,6,0
177,0.017,-0.013,0.012,0.334,2.356,-0.039,0,4,15,6,0
177.5,0.011,-0.011,0.009,0.276,1.789,-0.03,0,4,15,6,0
178,0.006,-0.008,0.006,0.272,1.153,-0.019,0,4,15,6,0
178.5,0.003,-0.004,0.003,0.336,0.494,-0.007,0,4,15,6,0
179,0,0,0,0.486,-0.137,0.005,0,4,15,6,0
179.5,-0.001,0.004,-0.002,0.746,-0.683,0.016,0,4,15,6,0
180,-0.001,0.007,-0.004,1.054,-1.119,0.025,0,4,15,6,0
180.5,0,0.009,-0.005,1.308,-1.431,0.031,0,4,15,6,0
181,0.001,0.01,-0.006,1.475,-1.597,0.035,0,4,15,6,0
181.5,0.003,0.01,-0.006,1.542,-1.605,0.035,0,4,15,6,0
182,0.003,0.008,-0.005,1.504,-1.459,0.033,0,4,15,6,0
182.5,0.003,0.006,-0.004,1.381,-1.167,0.027,0,4,15,6,0
183,0.002,0.003,-0.002,1.186,-0.757,0.019,0,4,15,6,0
183.5,0,0,0,1.009,-0.24,0.009,0,4,15,6,0
184,-0.005,-0.004,0.003,0.998,0.385,-0.002,0,4,15,6,0
184.5,-0.011,-0.006,0.007,1.174,1.077,-0.013,0,4,15,6,0
185,-0.018,-0.007,0.011,1.495,1.794,-0.024,0,4,15,6,0
185.5,-0.025,-0.007,0.015,1.903,2.495,-0.034,0,4,15,6,0
186,-0.032,-0.004,0.019,2.255,3.115,-0.043,0,4,15,6,0
186.5,-0.038,0,0.022,2.537,3.64,-0.051,0,4,15,6,0
187,-0.041,0.005,0.024,2.626,4.012,-0.057,0,4,15,6,0
187.5,-0.041,0.011,0.024,2.451,4.196,-0.061,0,4,15,6,0
188,-0.038,0.016,0.024,2.004,4.17,-0.063,0,4,15,6,0
188.5,-0.032,0.019,0.022,1.343,3.93,-0.062,0,4,15,6,0
189,-0.025,0.019,0.018,0.594,3.493,-0.058,0,4,15,6,0
189.5,-0.018,0.018,0.014,-0.074,2.896,-0.051,0,4,15,6,0
190,-0.011,0.014,0.01,-0.548,2.174,-0.04,0,4,15,6,0
190.5,-0.005,0.009,0.006,-0.717,1.384,-0.028,0,4,15,6,0
191,-0.001,0.003,0.002,-0.612,0.559,-0.013,0,4,15,6,0
191.5,0.001,-0.003,-0.002,-0.395,-0.289,0.003,0,4,15,6,0
192,0.001,-0.01,-0.006,-0.136,-1.108,0.019,0,4,15,6,0
192.5,0,-0.016,-0.009,0.129,-1.842,0.033,0,4,15,6,0
193,-0.003,-0.02,-0.012,0.352,-2.447,0.044,0,4,15,6,0
193.5,-0.006,-0.023,-0.014,0.555,-2.869,0.053,0,4,15,6,0
194,-0.01,-0.023,-0.015,0.673,-3.097,0.057,0,4,15,6,0
194.5,-0.013,-0.022,-0.015,0.652,-3.13,0.058,0,4,15,6,0
195,-0.015,-0.019,-0.014,0.587,-2.943,0.054,0,4,15,6,0
195.5,-0.015,-0.015,-0.012,0.563,-2.532,0.047,0,4,15,6,0
196,-0.012,-0.009,-0.009,0.601,-1.927,0.036,0,4,15,6,0
196.5,-0.007,-0.004,-0.005,0.679,-1.172,0.024,0,4,15,6,0
197,-0.001,0,-0.001,0.722,-0.337,0.009,0,4,15,6,0
197.5,0.006,0.002,0.004,0.719,0.528,-0.006,0,4,15,6,0
198,0.013,0.002,0.008,0.654,1.362,-0.02,0,4,15,6,0
198.5,0.02,0,0.011,0.542,2.116,-0.034,0,4,15,6,0
199,0.025,-0.003,0.014,0.425,2.75,-0.046,0,4,15,6,0
199.5,0.028,-0.007,0.017,0.324,3.225,-0.054,0,4,15,6,0
200,0.029,-0.012,0.018,0.243,3.512,-0.06,0,4,15,6,0
200.5,0.027,-0.016,0.018,0.162,3.587,-0.061,0,4,15,6,0
201,0.024,-0.018,0.017,0.055,3.438,-0.059,0,4,15,6,0
201.5,0.019,-0.019,0.015,-0.108,3.063,-0.054,0,4,15,6,0
202,0.013,-0.017,0.012,-0.243,2.512,-0.045,0,4,15,6,0
202.5,0.007,-0.013,0.008,-0.374,1.8,-0.033,0,4,15,6,0
203,0.003,-0.007,0.004,-0.476,0.981,-0.019,0,4,15,6,0
203.5,0,0,0,-0.489,0.119,-0.004,0,4,15,6,0
204,-0.001,0.007,-0.004,-0.352,-0.714,0.011,0,4,15,6,0
204.5,0,0.013,-0.007,-0.058,-1.457,0.025,0,4,15,6,0
205,0.002,0.017,-0.01,0.394,-2.045,0.037,0,4,15,6,0
205.5,0.005,0.018,-0.011,0.926,-2.445,0.047,0,4,15,6,0
206,0.007,0.018,-0.011,1.43,-2.636,0.053,0,4,15,6,0
206.5,0.009,0.016,-0.011,1.803,-2.612,0.054,0,4,15,6,0
207,0.01,0.013,-0.009,1.976,-2.38,0.051,0,4,15,6,0
207.5,0.009,0.009,-0.007,1.893,-1.969,0.044,0,4,15,6,0
208,0.006,0.005,-0.005,1.637,-1.388,0.032,0,4,15,6,0
208.5,0.002,0.001,-0.002,1.278,-0.676,0.018,0,4,15,6,0
209,-0.003,-0.001,0.002,0.928,0.131,0.002,0,4,15,6,0
209.5,-0.01,-0.003,0.006,0.671,0.985,-0.014,0,4,15,6,0
210,-0.017,-0.002,0.01,0.558,1.832,-0.029,0,4,15,6,0
210.5,-0.024,0,0.014,0.552,2.603,-0.042,0,4,15,6,0
211,-0.029,0.004,0.017,0.614,3.243,-0.053,0,4,15,6,0
211.5,-0.033,0.009,0.02,0.682,3.703,-0.061,0,4,15,6,0
212,-0.033,0.014,0.021,0.743,3.961,-0.065,0,4,15,6,0
212.5,-0.032,0.018,0.021,0.727,3.985,-0.066,0,4,15,6,0
213,-0.027,0.021,0.02,0.599,3.77,-0.063,0,4,15,6,0
213.5,-0.021,0.021,0.017,0.419,3.346,-0.056,0,4,15,6,0
214,-0.015,0.019,0.014,0.243,2.747,-0.046,0,4,15,6,0
214.5,-0.009,0.015,0.01,0.11,2.014,-0.034,0,4,15,6,0
215,-0.004,0.01,0.006,0.087,1.211,-0.021,0,4,15,6,0
215.5,-0.001,0.003,0.002,0.133,0.371,-0.006,0,4,15,6,0
216,0,-0.004,-0.002,0.191,-0.464,0.009,0,4,15,6,0
216.5,0,-0.011,-0.006,0.15,-1.272,0.023,0,4,15,6,0
217,-0.002,-0.017,-0.01,-0.033,-2.016,0.035,0,4,15,6,0
217.5,-0.006,-0.023,-0.014,-0.37,-2.669,0.045,0,4,15,6,0
218,-0.011,-0.027,-0.017,-0.747,-3.174,0.051,0,4,15,6,0
218.5,-0.017,-0.029,-0.019,-1.078,-3.505,0.056,0,4,15,6,0
219,-0.021,-0.028,-0.02,-1.307,-3.646,0.057,0,4,15,6,0
219.5,-0.025,-0.025,-0.02,-1.401,-3.597,0.056,0,4,15,6,0
220,-0.026,-0.02,-0.019,-1.349,-3.363,0.052,0,4,15,6,0
220.5,-0.025,-0.014,-0.016,-1.157,-2.961,0.046,0,4,15,6,0
221,-0.022,-0.009,-0.014,-0.954,-2.447,0.038,0,4,15,6,0
221.5,-0.018,-0.005,-0.01,-0.812,-1.859,0.028,0,4,15,6,0
222,-0.013,-0.002,-0.007,-0.759,-1.237,0.018,0,4,15,6,0
222.5,-0.008,0,-0.004,-0.848,-0.635,0.007,0,4,15,6,0
223,-0.003,0,-0.002,-1.007,-0.071,-0.004,0,4,15,6,0
223.5,0.001,0,0.001,-1.157,0.432,-0.013,0,4,15,6,0
224,0.004,-0.002,0.003,-1.2,0.865,-0.021,0,4,15,6,0
224.5,0.007,-0.004,0.005,-1.075,1.217,-0.026,0,4,15,6,0
225,0.009,-0.007,0.006,-0.751,1.487,-0.03,0,4,15,6,0
225.5,0.01,-0.01,0.008,-0.322,1.649,-0.03,0,4,15,6,0
226,0.009,-0.012,0.009,0.185,1.718,-0.029,0,4,15,6,0
226.5,0.008,-0.014,0.009,0.691,1.695,-0.026,0,4,15,6,0
227,0.006,-0.015,0.01,1.149,1.602,-0.022,0,4,15,6,0
227.5,0.004,-0.016,0.009,1.496,1.449,-0.018,0,4,15,6,0
228,0.002,-0.015,0.009,1.683,1.252,-0.013,0,4,15,6,0
228.5,0,-0.013,0.008,1.759,1.05,-0.01,0,4,15,6,0
229,-0.002,-0.012,0.007,1.74,0.857,-0.006,0,4,15,6,0
229.5,-0.003,-0.01,0.006,1.665,0.696,-0.004,0,4,15,6,0
230,-0.003,-0.008,0.005,1.574,0.581,-0.002,0,4,15,6,0
230.5,-0.004,-0.007,0.005,1.432,0.502,-0.002,0,4,15,6,0
231,-0.004,-0.006,0.004,1.262,0.461,-0.002,0,4,15,6,0
231.5,-0.004,-0.004,0.004,1.022,0.436,-0.003,0,4,15,6,0
232,-0.004,-0.003,0.003,0.706,0.415,-0.004,0,4,15,6,0
232.5,-0.004,-0.002,0.003,0.44,0.421,-0.005,0,4,15,6,0
233,-0.004,-0.002,0.003,0.3,0.457,-0.006,0,4,15,6,0
233.5,-0.004,-0.001,0.003,0.192,0.482,-0.007,0,4,15,6,0
234,-0.005,-0.001,0.003,0.126,0.499,-0.008,0,4,15,6,0
234.5,-0.004,0,0.003,0.079,0.494,-0.008,0,4,15,6,0
235,-0.004,0.001,0.003,0.081,0.478,-0.008,0,4,15,6,0
235.5,-0.004,0.001,0.002,0.141,0.454,-0.007,0,4,15,6,0
236,-0.004,0.002,0.003,0.271,0.432,-0.006,0,4,15,6,0
236.5,-0.004,0.002,0.003,0.431,0.407,-0.005,0,4,15,6,0
237,-0.004,0.003,0.003,0.547,0.369,-0.004,0,4,15,6,0
237.5,-0.003,0.003,0.002,0.604,0.325,-0.003,0,4,15,6,0
238,-0.002,0.003,0.002,0.605,0.28,-0.002,0,4,15,6,0
238.5,-0.002,0.003,0.002,0.575,0.244,-0.001,0,4,15,6,0
239,-0.001,0.003,0.002,0.617,0.25,-0.001,0,4,15,6,0
239.5,-0.001,0.004,0.003,0.761,0.303,-0.002,0,4,15,6,0
240,-0.001,0.005,0.003,0.872,0.366,-0.002,0,4,15,6,0
240.5,0,0.006,0.003,0.881,0.424,-0.003,0,4,15,6,0
241,0.001,0.006,0.004,0.831,0.488,-0.004,0,4,15,6,0
241.5,0.002,0.006,0.004,0.721,0.548,-0.006,0,4,15,6,0
242,0.003,0.006,0.004,0.572,0.6,-0.008,0,4,15,6,0
242.5,0.003,0.006,0.004,0.372,0.627,-0.009,0,4,15,6,0
243,0.004,0.005,0.003,0.194,0.641,-0.01,0,4,15,6,0
243.5,0.004,0.004,0.003,-0.018,0.608,-0.011,0,4,15,6,0
244,0.003,0.002,0.002,-0.244,0.533,-0.01,0,4,15,6,0
244.5,0.002,0.001,0.002,-0.425,0.423,-0.009,0,4,15,6,0
245,0.001,0,0.001,-0.532,0.285,-0.008,0,4,15,6,0
245.5,0,0,0,-0.545,0.129,-0.005,0,4,15,6,0
246,-0.002,0,-0.001,-0.488,-0.043,-0.002,0,4,15,6,0
246.5,-0.003,0,-0.002,-0.395,-0.225,0.002,0,4,15,6,0
247,-0.004,0.001,-0.003,-0.324,-0.418,0.006,0,4,15,6,0
247.5,-0.006,0.002,-0.003,-0.269,-0.601,0.009,0,4,15,6,0
248,-0.007,0.003,-0.004,-0.218,-0.757,0.012,0,4,15,6,0
248.5,-0.007,0.004,-0.005,-0.181,-0.878,0.014,0,4,15,6,0
249,-0.007,0.005,-0.005,-0.131,-0.947,0.016,0,4,15,6,0
249.5,-0.006,0.006,-0.005,-0.116,-0.974,0.016,0,4,15,6,0
250,-0.005,0.007,-0.005,-0.15,-0.961,0.016,0,4,15,6,0
250.5,-0.004,0.007,-0.005,-0.248,-0.916,0.015,0,4,15,6,0
251,-0.003,0.007,-0.005,-0.346,-0.829,0.013,0,4,15,6,0
251.5,-0.002,0.007,-0.004,-0.406,-0.701,0.01,0,4,15,6,0
252,-0.001,0.006,-0.004,-0.507,-0.573,0.007,0,4,15,6,0
252.5,0,0.006,-0.003,-0.686,-0.464,0.005,0,4,15,6,0
253,0.001,0.006,-0.003,-0.918,-0.384,0.002,0,4,15,6,0
253.5,0.001,0.006,-0.003,-1.157,-0.337,0,0,4,15,6,0
254,0.002,0.006,-0.004,-1.358,-0.326,-0.001,0,4,15,6,0
254.5,0.003,0.006,-0.004,-1.482,-0.349,-0.001,0,4,15,6,0
255,0.004,0.006,-0.004,-1.509,-0.406,0,0,4,15,6,0
255.5,0.005,0.005,-0.004,-1.417,-0.484,0.001,0,4,15,6,0
256,0.006,0.005,-0.005,-1.221,-0.577,0.004,0,4,15,6,0
256.5,0.007,0.004,-0.005,-0.957,-0.677,0.007,0,4,15,6,0
257,0.008,0.003,-0.005,-0.635,-0.764,0.01,0,4,15,6,0
257.5,0.008,0.002,-0.005,-0.313,-0.832,0.013,0,4,15,6,0
258,0.008,0.001,-0.005,-0.116,-0.898,0.015,0,4,15,6,0
258.5,0.009,0,-0.005,-0.092,-0.959,0.016,0,4,15,6,0
259,0.009,-0.001,-0.005,-0.235,-1.011,0.016,0,4,15,6,0
259.5,0.01,-0.003,-0.006,-0.423,-1.023,0.016,0,4,15,6,0
260,0.009,-0.004,-0.006,-0.574,-0.984,0.014,0,4,15,6,0
260.5,0.008,-0.005,-0.005,-0.647,-0.897,0.012,0,4,15,6,0
261,0.006,-0.005,-0.005,-0.579,-0.751,0.01,0,4,15,6,0
261.5,0.004,-0.004,-0.003,-0.416,-0.568,0.008,0,4,15,6,0
262,0.002,-0.003,-0.002,-0.186,-0.355,0.005,0,4,15,6,0
262.5,0,-0.001,0,0.116,-0.11,0.002,0,4,15,6,0
263,-0.001,0.002,0.001,0.426,0.149,0,0,4,15,6,0
263.5,-0.001,0.005,0.003,0.667,0.399,-0.004,0,4,15,6,0
264,-0.001,0.007,0.004,0.785,0.624,-0.007,0,4,15,6,0
264.5,0,0.009,0.005,0.793,0.821,-0.01,0,4,15,6,0
265,0.001,0.01,0.006,0.711,0.981,-0.014,0,4,15,6,0
265.5,0.003,0.011,0.006,0.597,1.107,-0.016,0,4,15,6,0
266,0.004,0.011,0.007,0.511,1.203,-0.018,0,4,15,6,0
266.5,0.006,0.011,0.007,0.478,1.264,-0.02,0,4,15,6,0
267,0.008,0.01,0.008,0.63,1.33,-0.02,0,4,15,6,0
267.5,0.011,0.011,0.009,1.051,1.427,-0.02,0,4,15,6,0
268,0.014,0.011,0.01,1.675,1.553,-0.019,0,4,15,6,0
268.5,0.018,0.01,0.012,2.321,1.683,-0.018,0,4,15,6,0
269,0.022,0.009,0.013,2.958,1.844,-0.017,0,4,15,6,0
269.5,0.025,0.007,0.015,3.5,2.03,-0.018,0,4,15,6,0
270,0.028,0.004,0.016,3.785,2.21,-0.02,0,4,15,6,0
270.5,0.03,0,0.017,3.75,2.37,-0.023,0,4,15,6,0
271,0.03,-0.004,0.017,3.428,2.504,-0.027,0,4,15,6,0
271.5,0.029,-0.008,0.017,2.878,2.599,-0.031,0,4,15,6,0
272,0.026,-0.011,0.016,2.177,2.638,-0.035,0,4,15,6,0
272.5,0.023,-0.013,0.015,1.447,2.614,-0.038,0,4,15,6,0
273,0.019,-0.015,0.014,0.801,2.521,-0.04,0,4,15,6,0
273.5,0.015,-0.015,0.012,0.28,2.342,-0.039,0,4,15,6,0
274,0.011,-0.014,0.01,-0.068,2.078,-0.036,0,4,15,6,0
274.5,0.007,-0.012,0.008,-0.316,1.704,-0.031,0,4,15,6,0
275,0.004,-0.009,0.005,-0.522,1.222,-0.024,0,4,15,6,0
275.5,0.001,-0.004,0.002,-0.679,0.657,-0.015,0,4,15,6,0
276,0,0.002,-0.001,-0.774,0.042,-0.005,0,4,15,6,0
276.5,0,0.007,-0.004,-0.865,-0.608,0.006,0,4,15,6,0
277,0.002,0.013,-0.008,-0.957,-1.255,0.017,0,4,15,6,0
277.5,0.005,0.018,-0.011,-1.051,-1.865,0.027,0,4,15,6,0
278,0.009,0.022,-0.014,-1.138,-2.402,0.036,0,4,15,6,0
278.5,0.014,0.024,-0.016,-1.189,-2.831,0.043,0,4,15,6,0
279,0.019,0.024,-0.018,-1.25,-3.146,0.048,0,4,15,6,0
279.5,0.023,0.023,-0.019,-1.328,-3.334,0.051,0,4,15,6,0
280,0.026,0.02,-0.019,-1.394,-3.38,0.052,0,4,15,6,0
280.5,0.027,0.016,-0.018,-1.36,-3.262,0.05,0,4,15,6,0
281,0.026,0.011,-0.016,-1.154,-2.967,0.046,0,4,15,6,0
281.5,0.023,0.006,-0.014,-0.735,-2.493,0.04,0,4,15,6,0
282,0.016,0.002,-0.01,-0.161,-1.866,0.032,0,4,15,6,0
282.5,0.009,0,-0.005,0.455,-1.127,0.022,0,4,15,6,0
283,0,0,0,0.997,-0.323,0.011,0,4,15,6,0
283.5,-0.007,0.002,0.004,1.378,0.5,-0.002,0,4,15,6,0
284,-0.014,0.006,0.009,1.533,1.291,-0.015,0,4,15,6,0
284.5,-0.018,0.01,0.012,1.429,1.998,-0.028,0,4,15,6,0
285,-0.02,0.015,0.015,1.134,2.591,-0.039,0,4,15,6,0
285.5,-0.02,0.02,0.016,0.699,3.029,-0.049,0,4,15,6,0
286,-0.018,0.023,0.017,0.202,3.284,-0.056,0,4,15,6,0
286.5,-0.015,0.025,0.017,-0.136,3.386,-0.059,0,4,15,6,0
287,-0.011,0.026,0.016,-0.214,3.338,-0.059,0,4,15,6,0
287.5,-0.007,0.026,0.016,-0.011,3.151,-0.055,0,4,15,6,0
288,-0.003,0.025,0.015,0.378,2.824,-0.047,0,4,15,6,0
288.5,0,0.023,0.013,0.859,2.381,-0.037,0,4,15,6,0
289,0.002,0.019,0.011,1.29,1.837,-0.026,0,4,15,6,0
289.5,0.004,0.014,0.009,1.624,1.242,-0.014,0,4,15,6,0
290,0.004,0.009,0.006,1.815,0.637,-0.002,0,4,15,6,0
290.5,0.003,0.004,0.003,1.857,0.066,0.008,0,4,15,6,0
291,0,0,0,1.758,-0.434,0.016,0,4,15,6,0
291.5,-0.003,-0.003,-0.002,1.5,-0.847,0.022,0,4,15,6,0
292,-0.006,-0.004,-0.004,1.142,-1.148,0.026,0,4,15,6,0
292.5,-0.008,-0.005,-0.006,0.763,-1.319,0.027,0,4,15,6,0
293,-0.01,-0.004,-0.006,0.481,-1.339,0.026,0,4,15,6,0
293.5,-0.01,-0.003,-0.006,0.296,-1.229,0.023,0,4,15,6,0
294,-0.008,-0.001,-0.005,0.208,-1.005,0.018,0,4,15,6,0
294.5,-0.005,0,-0.003,0.224,-0.684,0.013,0,4,15,6,0
295,-0.002,0,-0.001,0.238,-0.322,0.007,0,4,15,6,0
295.5,0.001,0,0.001,0.209,0.053,0,0,4,15,6,0
296,0.004,-0.001,0.002,0.126,0.411,-0.007,0,4,15,6,0
296.5,0.005,-0.003,0.004,-0.004,0.729,-0.013,0,4,15,6,0
297,0.006,-0.005,0.004,-0.241,0.959,-0.018,0,4,15,6,0
297.5,0.006,-0.006,0.005,-0.554,1.088,-0.022,0,4,15,6,0
298,0.004,-0.006,0.004,-0.907,1.1,-0.024,0,4,15,6,0
298.5,0.003,-0.005,0.003,-1.241,0.996,-0.023,0,4,15,6,0
299,0.001,-0.003,0.002,-1.476,0.789,-0.021,0,4,15,6,0
299.5,0,0,0,-1.553,0.5,-0.016,0,4,15,6,0
300,0,0.002,-0.001,-1.333,0.19,-0.01,0,4,15,6,0
300.5,0,0.003,-0.002,-0.854,-0.124,-0.002,0,4,15,6,0
301,0,0.004,-0.002,-0.124,-0.389,0.006,0,4,15,6,0
301.5,0.001,0.003,-0.002,0.669,-0.607,0.014,0,4,15,6,0
302,0.001,0.003,-0.002,1.284,-0.79,0.02,0,4,15,6,0
302.5,0.002,0.003,-0.002,1.707,-0.889,0.024,0,4,15,6,0
303,0.002,0.002,-0.002,1.914,-0.892,0.025,0,4,15,6,0
303.5,0.002,0.002,-0.001,1.861,-0.805,0.023,0,4,15,6,0
304,0.001,0.001,-0.001,1.547,-0.643,0.019,0,4,15,6,0
304.5,0.001,0,0,1.08,-0.405,0.012,0,4,15,6,0
305,0,0,0,0.557,-0.11,0.005,0,4,15,6,0
305.5,-0.002,-0.001,0.001,0.086,0.225,-0.003,0,4,15,6,0
306,-0.004,-0.001,0.003,-0.239,0.577,-0.011,0,4,15,6,0
306.5,-0.007,0,0.004,-0.298,0.946,-0.018,0,4,15,6,0
307,-0.011,0.001,0.006,-0.095,1.303,-0.023,0,4,15,6,0
307.5,-0.014,0.004,0.008,0.182,1.583,-0.027,0,4,15,6,0
308,-0.015,0.006,0.01,0.495,1.786,-0.029,0,4,15,6,0
308.5,-0.016,0.009,0.011,0.756,1.888,-0.029,0,4,15,6,0
309,-0.015,0.011,0.011,0.902,1.884,-0.028,0,4,15,6,0
309.5,-0.013,0.013,0.01,0.967,1.795,-0.026,0,4,15,6,0
310,-0.01,0.013,0.009,0.931,1.62,-0.024,0,4,15,6,0
310.5,-0.007,0.012,0.008,0.767,1.362,-0.02,0,4,15,6,0
311,-0.004,0.01,0.006,0.576,1.061,-0.016,0,4,15,6,0
311.5,-0.002,0.007,0.004,0.413,0.738,-0.011,0,4,15,6,0
312,-0.001,0.004,0.002,0.296,0.409,-0.006,0,4,15,6,0
312.5,0,0.001,0.001,0.252,0.097,0,0,4,15,6,0
313,0,-0.001,0,0.283,-0.18,0.005,0,4,15,6,0
313.5,-0.001,-0.002,-0.001,0.436,-0.387,0.009,0,4,15,6,0
314,-0.001,-0.003,-0.002,0.652,-0.524,0.012,0,4,15,6,0
314.5,-0.001,-0.002,-0.002,0.914,-0.573,0.014,0,4,15,6,0
315,-0.001,-0.001,-0.001,1.217,-0.519,0.015,0,4,15,6,0
315.5,0,0,0,1.455,-0.386,0.014,0,4,15,6,0
316,0.002,0.001,0.001,1.56,-0.186,0.011,0,4,15,6,0
316.5,0.004,0.002,0.002,1.515,0.065,0.006,0,4,15,6,0
317,0.006,0.002,0.004,1.318,0.346,0,0,4,15,6,0
317.5,0.008,0.002,0.005,0.997,0.632,-0.006,0,4,15,6,0
318,0.009,0.001,0.006,0.647,0.918,-0.013,0,4,15,6,0
318.5,0.011,0,0.006,0.266,1.158,-0.019,0,4,15,6,0
319,0.011,-0.001,0.007,-0.092,1.338,-0.024,0,4,15,6,0
319.5,0.011,-0.003,0.007,-0.36,1.447,-0.027,0,4,15,6,0
320,0.011,-0.004,0.007,-0.495,1.478,-0.028,0,4,15,6,0
320.5,0.01,-0.006,0.007,-0.452,1.439,-0.027,0,4,15,6,0
321,0.009,-0.007,0.006,-0.292,1.318,-0.024,0,4,15,6,0
321.5,0.007,-0.007,0.006,-0.065,1.123,-0.02,0,4,15,6,0
322,0.005,-0.006,0.005,0.157,0.859,-0.014,0,4,15,6,0
322.5,0.003,-0.005,0.003,0.331,0.547,-0.008,0,4,15,6,0
323,0.001,-0.003,0.002,0.442,0.211,-0.001,0,4,15,6,0
323.5,0,0,0,0.411,-0.148,0.005,0,4,15,6,0
324,-0.001,0.004,-0.002,0.228,-0.51,0.01,0,4,15,6,0
324.5,0,0.007,-0.004,-0.047,-0.847,0.014,0,4,15,6,0
325,0.001,0.011,-0.006,-0.34,-1.135,0.018,0,4,15,6,0
325.5,0.004,0.013,-0.008,-0.65,-1.376,0.021,0,4,15,6,0
326,0.006,0.014,-0.009,-0.899,-1.547,0.022,0,4,15,6,0
326.5,0.008,0.014,-0.01,-0.989,-1.624,0.023,0,4,15,6,0
327,0.01,0.013,-0.009,-0.882,-1.599,0.023,0,4,15,6,0
327.5,0.01,0.01,-0.008,-0.6,-1.473,0.023,0,4,15,6,0
328,0.009,0.007,-0.007,-0.233,-1.266,0.021,0,4,15,6,0
328.5,0.007,0.004,-0.005,0.135,-0.993,0.018,0,4,15,6,0
329,0.004,0.002,-0.003,0.439,-0.671,0.014,0,4,15,6,0
329.5,0.001,0,-0.001,0.619,-0.321,0.009,0,4,15,6,0
330,-0.002,0,0.001,0.601,0.019,0.003,0,4,15,6,0
330.5,-0.004,0,0.002,0.368,0.322,-0.004,0,4,15,6,0
331,-0.005,0.001,0.003,0.034,0.591,-0.01,0,4,15,6,0
331.5,-0.006,0.002,0.004,-0.31,0.812,-0.016,0,4,15,6,0
332,-0.006,0.003,0.004,-0.635,0.961,-0.02,0,4,15,6,0
332.5,-0.006,0.003,0.004,-0.871,1.034,-0.022,0,4,15,6,0
333,-0.005,0.004,0.004,-0.921,1.045,-0.023,0,4,15,6,0
333.5,-0.004,0.004,0.004,-0.864,0.966,-0.021,0,4,15,6,0
334,-0.003,0.004,0.003,-0.77,0.791,-0.018,0,4,15,6,0
334.5,-0.001,0.003,0.002,-0.678,0.53,-0.013,0,4,15,6,0
335,0,0,0,-0.61,0.199,-0.006,0,4,15,6,0
335.5,0.001,-0.003,-0.002,-0.518,-0.16,0,0,4,15,6,0
336,0.001,-0.005,-0.003,-0.397,-0.519,0.007,0,4,15,6,0
336.5,0,-0.008,-0.005,-0.313,-0.871,0.014,0,4,15,6,0
337,-0.001,-0.011,-0.006,-0.308,-1.2,0.019,0,4,15,6,0
337.5,-0.004,-0.013,-0.008,-0.383,-1.487,0.024,0,4,15,6,0
338,-0.006,-0.015,-0.009,-0.494,-1.706,0.027,0,4,15,6,0
338.5,-0.009,-0.015,-0.01,-0.629,-1.85,0.029,0,4,15,6,0
339,-0.011,-0.015,-0.011,-0.774,-1.916,0.029,0,4,15,6,0
339.5,-0.013,-0.013,-0.011,-0.875,-1.893,0.029,0,4,15,6,0
340,-0.014,-0.011,-0.01,-0.922,-1.788,0.026,0,4,15,6,0
340.5,-0.014,-0.008,-0.009,-0.915,-1.61,0.023,0,4,15,6,0
341,-0.012,-0.005,-0.008,-0.762,-1.342,0.02,0,4,15,6,0
341.5,-0.009,-0.002,-0.006,-0.435,-0.985,0.015,0,4,15,6,0
342,-0.005,-0.001,-0.003,0.009,-0.563,0.01,0,4,15,6,0
342.5,0.001,0,0.001,0.59,-0.066,0.004,0,4,15,6,0
343,0.007,-0.001,0.004,1.168,0.46,-0.002,0,4,15,6,0
343.5,0.012,-0.003,0.007,1.66,0.995,-0.009,0,4,15,6,0
344,0.017,-0.007,0.01,2.002,1.513,-0.016,0,4,15,6,0
344.5,0.02,-0.011,0.013,2.152,1.985,-0.024,0,4,15,6,0
345,0.021,-0.016,0.015,2.105,2.389,-0.031,0,4,15,6,0
345.5,0.02,-0.02,0.016,1.876,2.7,-0.038,0,4,15,6,0
346,0.018,-0.023,0.017,1.542,2.908,-0.043,0,4,15,6,0
346.5,0.015,-0.025,0.017,1.191,3.008,-0.046,0,4,15,6,0
347,0.011,-0.026,0.016,0.905,2.999,-0.048,0,4,15,6,0
347.5,0.007,-0.026,0.015,0.744,2.885,-0.046,0,4,15,6,0
348,0.003,-0.025,0.014,0.734,2.677,-0.043,0,4,15,6,0
348.5,0,-0.023,0.013,0.842,2.379,-0.037,0,4,15,6,0
349,-0.003,-0.02,0.011,0.998,1.999,-0.03,0,4,15,6,0
349.5,-0.004,-0.016,0.009,1.159,1.562,-0.021,0,4,15,6,0
350,-0.005,-0.011,0.007,1.181,1.06,-0.013,0,4,15,6,0
350.5,-0.003,-0.006,0.004,1.003,0.51,-0.004,0,4,15,6,0
351,-0.001,-0.001,0,0.596,-0.073,0.004,0,4,15,6,0
351.5,0.004,0.004,-0.003,0.062,-0.646,0.012,0,4,15,6,0
352,0.009,0.007,-0.007,-0.486,-1.173,0.018,0,4,15,6,0
352.5,0.014,0.008,-0.009,-0.946,-1.625,0.024,0,4,15,6,0
353,0.019,0.008,-0.012,-1.257,-1.983,0.028,0,4,15,6,0
