lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.542,26.76879,0.07812,2.737,26.99481,0.01564,,,,2.737,26.99481,,1.542,26.76879,,1.542,26.76879,,1.542,26.76879,,1.542,26.76879,,2.737,26.99481,,1.542,26.76879,,1.542,26.76879
1.534,26.80005,0.03126,2.844,27.0573,0.06249,,,,2.844,27.0573,,1.534,26.80005,,1.534,26.80005,,1.534,26.80005,,1.534,26.80005,,2.844,27.0573,,1.534,26.80005,,1.534,26.80005
1.524,26.87799,0.07794,2.961,27.10419,0.04689,,,,2.961,27.10419,,1.524,26.87799,,1.524,26.87799,,1.524,26.87799,,1.524,26.87799,,2.961,27.10419,,1.524,26.87799,,1.524,26.87799
1.523,26.95631,0.07832,3.075,27.1668,0.06261,,,,3.075,27.1668,,1.523,26.95631,,1.523,26.95631,,1.523,26.95631,,1.523,26.95631,,3.075,27.1668,,1.523,26.95631,,1.523,26.95631
1.534,27.01889,0.06258,3.184,27.2292,0.0624,,,,3.184,27.2292,,1.534,27.01889,,1.534,27.01889,,1.534,27.01889,,1.534,27.01889,,3.184,27.2292,,1.534,27.01889,,1.534,27.01889
1.546,27.06566,0.04677,3.292,27.2917,0.0625,,,,3.292,27.2917,,1.546,27.06566,,1.546,27.06566,,1.546,27.06566,,1.546,27.06566,,3.292,27.2917,,1.546,27.06566,,1.546,27.06566
1.562,27.11256,0.0469,3.395,27.3542,0.0625,,,,3.395,27.3542,,1.562,27.11256,,1.562,27.11256,,1.562,27.11256,,1.562,27.11256,,3.395,27.3542,,1.562,27.11256,,1.562,27.11256
1.584,27.17519,0.06263,3.493,27.4165,0.0623,,,,3.493,27.4165,,1.584,27.17519,,1.584,27.17519,,1.584,27.17519,,1.584,27.17519,,3.493,27.4165,,1.584,27.17519,,1.584,27.17519
1.609,27.25319,0.078,3.583,27.47921,0.06271,,,,3.583,27.47921,,1.609,27.25319,,1.609,27.25319,,1.609,27.25319,,1.609,27.25319,,3.583,27.47921,,1.609,27.25319,,1.609,27.25319
1.64,27.28445,0.03126,3.665,27.54171,0.0625,,,,3.665,27.54171,,1.64,27.28445,,1.64,27.28445,,1.64,27.28445,,1.64,27.28445,,3.665,27.54171,,1.64,27.28445,,1.64,27.28445
1.679,27.34695,0.0625,3.733,27.60422,0.06251,,,,3.733,27.60422,,1.679,27.34695,,1.679,27.34695,,1.679,27.34695,,1.679,27.34695,,3.733,27.60422,,1.679,27.34695,,1.679,27.34695
1.721,27.40945,0.0625,3.801,27.66676,0.06254,,,,3.801,27.66676,,1.721,27.40945,,1.721,27.40945,,1.721,27.40945,,1.721,27.40945,,3.801,27.66676,,1.721,27.40945,,1.721,27.40945
1.756,27.45634,0.04689,3.856,27.71358,0.04682,,,,3.856,27.71358,,1.756,27.45634,,1.756,27.45634,,1.756,27.45634,,1.756,27.45634,,3.856,27.71358,,1.756,27.45634,,1.756,27.45634
1.801,27.51884,0.0625,3.905,27.7761,0.06252,,,,3.905,27.7761,,1.801,27.51884,,1.801,27.51884,,1.801,27.51884,,1.801,27.51884,,3.905,27.7761,,1.801,27.51884,,1.801,27.51884
1.846,27.59677,0.07793,3.948,27.83842,0.06232,,,,3.948,27.83842,,1.846,27.59677,,1.846,27.59677,,1.846,27.59677,,1.846,27.59677,,3.948,27.83842,,1.846,27.59677,,1.846,27.59677
1.896,27.62821,0.03144,3.977,27.88548,0.04706,,,,3.977,27.88548,,1.896,27.62821,,1.896,27.62821,,1.896,27.62821,,1.896,27.62821,,3.977,27.88548,,1.896,27.62821,,1.896,27.62821
1.952,27.69053,0.06232,4.008,27.94799,0.06251,,,,4.008,27.94799,,1.952,27.69053,,1.952,27.69053,,1.952,27.69053,,1.952,27.69053,,4.008,27.94799,,1.952,27.69053,,1.952,27.69053
2.001,27.72196,0.03143,4.025,27.97935,0.03136,,,,4.025,27.97935,,2.001,27.72196,,2.001,27.72196,,2.001,27.72196,,2.001,27.72196,,4.025,27.97935,,2.001,27.72196,,2.001,27.72196
2.064,27.80009,0.07813,4.042,28.06079,0.08144,,,,4.042,28.06079,,2.064,27.80009,,2.064,27.80009,,2.064,27.80009,,2.064,27.80009,,4.042,28.06079,,2.064,27.80009,,2.064,27.80009
2.115,27.84697,0.04688,4.044,28.09207,0.03128,,,,4.044,28.09207,,2.115,27.84697,,2.115,27.84697,,2.115,27.84697,,2.115,27.84697,,4.044,28.09207,,2.115,27.84697,,2.115,27.84697
2.183,27.90959,0.06262,4.037,28.20315,0.11108,,,,4.037,28.20315,,2.183,27.90959,,2.183,27.90959,,2.183,27.90959,,2.183,27.90959,,4.037,28.20315,,2.183,27.90959,,2.183,27.90959
2.256,27.9876,0.07801,4.017,28.26564,0.06249,,,,4.017,28.26564,,2.256,27.9876,,2.256,27.9876,,2.256,27.9876,,2.256,27.9876,,4.017,28.26564,,2.256,27.9876,,2.256,27.9876
2.32,28.01886,0.03126,3.988,28.33409,0.06845,,,,3.988,28.33409,,2.32,28.01886,,2.32,28.01886,,2.32,28.01886,,2.32,28.01886,,3.988,28.33409,,2.32,28.01886,,2.32,28.01886
2.395,28.0968,0.07794,3.961,28.36536,0.03127,,,,3.961,28.36536,,2.395,28.0968,,2.395,28.0968,,2.395,28.0968,,2.395,28.0968,,3.961,28.36536,,2.395,28.0968,,2.395,28.0968
2.453,28.12824,0.03144,3.917,28.4282,0.06284,,,,3.917,28.4282,,2.453,28.12824,,2.453,28.12824,,2.453,28.12824,,2.453,28.12824,,3.917,28.4282,,2.453,28.12824,,2.453,28.12824
2.525,28.19054,0.0623,3.862,28.49205,0.06385,,,,3.862,28.49205,,2.525,28.19054,,2.525,28.19054,,2.525,28.19054,,2.525,28.19054,,3.862,28.49205,,2.525,28.19054,,2.525,28.19054
2.588,28.23762,0.04708,3.809,28.55438,0.06233,,,,3.809,28.55438,,2.588,28.23762,,2.588,28.23762,,2.588,28.23762,,2.588,28.23762,,3.809,28.55438,,2.588,28.23762,,2.588,28.23762
2.661,28.30012,0.0625,3.749,28.60155,0.04717,,,,3.749,28.60155,,2.661,28.30012,,2.661,28.30012,,2.661,28.30012,,2.661,28.30012,,3.749,28.60155,,2.661,28.30012,,2.661,28.30012
2.731,28.37825,0.07813,3.681,28.67969,0.07814,,,,3.681,28.67969,,2.731,28.37825,,2.731,28.37825,,2.731,28.37825,,2.731,28.37825,,3.681,28.67969,,2.731,28.37825,,2.731,28.37825
2.786,28.42513,0.04688,3.611,28.71082,0.03113,,,,3.611,28.71082,,2.786,28.42513,,2.786,28.42513,,2.786,28.42513,,2.786,28.42513,,3.611,28.71082,,2.786,28.42513,,2.786,28.42513
2.853,28.4877,0.06257,3.526,28.77332,0.0625,,,,3.526,28.77332,,2.853,28.4877,,2.853,28.4877,,2.853,28.4877,,2.853,28.4877,,3.526,28.77332,,2.853,28.4877,,2.853,28.4877
2.913,28.5345,0.0468,3.432,28.83583,0.06251,,,,3.432,28.83583,,2.913,28.5345,,2.913,28.5345,,2.913,28.5345,,2.913,28.5345,,3.432,28.83583,,2.913,28.5345,,2.913,28.5345
2.977,28.59701,0.06251,3.331,28.89834,0.06251,,,,3.331,28.89834,,2.977,28.59701,,2.977,28.59701,,2.977,28.59701,,2.977,28.59701,,3.331,28.89834,,2.977,28.59701,,2.977,28.59701
3.036,28.65952,0.06251,3.224,28.96085,0.06251,,,,3.224,28.96085,,3.036,28.65952,,3.036,28.65952,,3.036,28.65952,,3.036,28.65952,,3.224,28.96085,,3.036,28.65952,,3.036,28.65952
3.075,28.70627,0.04675,3.114,29.02333,0.06248,,,,3.114,29.02333,,3.075,28.70627,,3.075,28.70627,,3.075,28.70627,,3.075,28.70627,,3.114,29.02333,,3.075,28.70627,,3.075,28.70627
3.121,28.75305,0.04678,3.027,29.07021,0.04688,,,,3.027,29.07021,,3.121,28.75305,,3.121,28.75305,,3.121,28.75305,,3.121,28.75305,,3.027,29.07021,,3.121,28.75305,,3.121,28.75305
3.174,28.81557,0.06252,2.911,29.14817,0.07796,,,,2.911,29.14817,,3.174,28.81557,,3.174,28.81557,,3.174,28.81557,,3.174,28.81557,,2.911,29.14817,,3.174,28.81557,,3.174,28.81557
3.211,28.86265,0.04708,2.816,29.17966,0.03149,,,,2.816,29.17966,,3.211,28.86265,,3.211,28.86265,,3.211,28.86265,,3.211,28.86265,,2.816,29.17966,,3.211,28.86265,,3.211,28.86265
3.249,28.94059,0.07794,2.695,29.27336,0.0937,,,,2.695,29.27336,,3.249,28.94059,,3.249,28.94059,,3.249,28.94059,,3.249,28.94059,,2.695,29.27336,,3.249,28.94059,,3.249,28.94059
3.274,28.9564,0.01581,2.627,29.28898,0.01562,,,,2.627,29.28898,,3.274,28.9564,,3.274,28.9564,,3.274,28.9564,,3.274,28.9564,,2.627,29.28898,,3.274,28.9564,,3.274,28.9564
3.311,29.01891,0.06251,2.51,29.33605,0.04707,,,,2.51,29.33605,,3.311,29.01891,,3.311,29.01891,,3.311,29.01891,,3.311,29.01891,,2.51,29.33605,,3.311,29.01891,,3.311,29.01891
3.342,29.08142,0.06251,2.388,29.39836,0.06231,,,,2.388,29.39836,,3.342,29.08142,,3.342,29.08142,,3.342,29.08142,,3.342,29.08142,,2.388,29.39836,,3.342,29.08142,,3.342,29.08142
3.364,29.14395,0.06253,2.265,29.4763,0.07794,,,,2.265,29.4763,,3.364,29.14395,,3.364,29.14395,,3.364,29.14395,,3.364,29.14395,,2.265,29.4763,,3.364,29.14395,,3.364,29.14395
3.381,29.17499,0.03104,2.161,29.52337,0.04707,,,,2.161,29.52337,,3.381,29.17499,,3.381,29.17499,,3.381,29.17499,,3.381,29.17499,,2.161,29.52337,,3.381,29.17499,,3.381,29.17499
3.399,29.23747,0.06248,2.052,29.57024,0.04687,,,,2.052,29.57024,,3.399,29.23747,,3.399,29.23747,,3.399,29.23747,,3.399,29.23747,,2.052,29.57024,,3.399,29.23747,,3.399,29.23747
3.407,29.3003,0.06283,1.938,29.63275,0.06251,,,,1.938,29.63275,,3.407,29.3003,,3.407,29.3003,,3.407,29.3003,,3.407,29.3003,,1.938,29.63275,,3.407,29.3003,,3.407,29.3003
3.413,29.36247,0.06217,1.828,29.69504,0.06229,,,,1.828,29.69504,,3.413,29.36247,,3.413,29.36247,,3.413,29.36247,,3.413,29.36247,,1.828,29.69504,,3.413,29.36247,,3.413,29.36247
3.411,29.47206,0.10959,1.722,29.75755,0.06251,,,,1.722,29.75755,,3.411,29.47206,,3.411,29.47206,,3.411,29.47206,,3.411,29.47206,,1.722,29.75755,,3.411,29.47206,,3.411,29.47206
3.401,29.53457,0.06251,1.615,29.82026,0.06271,,,,1.615,29.82026,,3.401,29.53457,,3.401,29.53457,,3.401,29.53457,,3.401,29.53457,,1.615,29.82026,,3.401,29.53457,,3.401,29.53457
3.386,29.58144,0.04687,1.514,29.88275,0.06249,,,,1.514,29.88275,,3.386,29.58144,,3.386,29.58144,,3.386,29.58144,,3.386,29.58144,,1.514,29.88275,,3.386,29.58144,,3.386,29.58144
3.371,29.62832,0.04688,1.42,29.96088,0.07813,,,,1.42,29.96088,,3.371,29.62832,,3.371,29.62832,,3.371,29.62832,,3.371,29.62832,,1.42,29.96088,,3.371,29.62832,,3.371,29.62832
3.348,29.70645,0.07813,1.347,30.01003,0.04915,,,,1.347,30.01003,,3.348,29.70645,,3.348,29.70645,,3.348,29.70645,,3.348,29.70645,,1.347,30.01003,,3.348,29.70645,,3.348,29.70645
3.327,29.7375,0.03105,1.287,30.04131,0.03128,,,,1.287,30.04131,,3.327,29.7375,,3.327,29.7375,,3.327,29.7375,,3.327,29.7375,,1.287,30.04131,,3.327,29.7375,,3.327,29.7375
3.289,29.8,0.0625,1.21,30.10381,0.0625,,,,1.21,30.10381,,3.289,29.8,,3.289,29.8,,3.289,29.8,,3.289,29.8,,1.21,30.10381,,3.289,29.8,,3.289,29.8
3.26,29.8627,0.0627,1.147,30.17638,0.07257,,,,1.147,30.17638,,3.26,29.8627,,3.26,29.8627,,3.26,29.8627,,3.26,29.8627,,1.147,30.17638,,3.26,29.8627,,3.26,29.8627
3.217,29.90959,0.04689,1.097,30.20783,0.03145,,,,1.097,30.20783,,3.217,29.90959,,3.217,29.90959,,3.217,29.90959,,3.217,29.90959,,1.097,30.20783,,3.217,29.90959,,3.217,29.90959
3.172,29.97209,0.0625,1.041,30.27027,0.06244,,,,1.041,30.27027,,3.172,29.97209,,3.172,29.97209,,3.172,29.97209,,3.172,29.97209,,1.041,30.27027,,3.172,29.97209,,3.172,29.97209
3.131,30.0344,0.06231,0.997,30.31704,0.04677,,,,0.997,30.31704,,3.131,30.0344,,3.131,30.0344,,3.131,30.0344,,3.131,30.0344,,0.997,30.31704,,3.131,30.0344,,3.131,30.0344
3.089,30.06584,0.03144,0.957,30.39643,0.07939,,,,0.957,30.39643,,3.089,30.06584,,3.089,30.06584,,3.089,30.06584,,3.089,30.06584,,0.957,30.39643,,3.089,30.06584,,3.089,30.06584
3.033,30.14391,0.07807,0.928,30.44352,0.04709,,,,0.928,30.44352,,3.033,30.14391,,3.033,30.14391,,3.033,30.14391,,3.033,30.14391,,0.928,30.44352,,3.033,30.14391,,3.033,30.14391
2.985,30.19064,0.04673,0.91,30.50582,0.0623,,,,0.91,30.50582,,2.985,30.19064,,2.985,30.19064,,2.985,30.19064,,2.985,30.19064,,0.91,30.50582,,2.985,30.19064,,2.985,30.19064
2.922,30.25333,0.06269,0.9,30.56853,0.06271,,,,0.9,30.56853,,2.922,30.25333,,2.922,30.25333,,2.922,30.25333,,2.922,30.25333,,0.9,30.56853,,2.922,30.25333,,2.922,30.25333
2.864,30.30023,0.0469,0.897,30.64666,0.07813,,,,0.897,30.64666,,2.864,30.30023,,2.864,30.30023,,2.864,30.30023,,2.864,30.30023,,0.897,30.64666,,2.864,30.30023,,2.864,30.30023
2.8,30.36252,0.06229,0.907,30.66228,0.01562,,,,0.907,30.66228,,2.8,30.36252,,2.8,30.36252,,2.8,30.36252,,2.8,30.36252,,0.907,30.66228,,2.8,30.36252,,2.8,30.36252
2.734,30.42523,0.06271,0.919,30.75604,0.09376,,,,0.919,30.75604,,2.734,30.42523,,2.734,30.42523,,2.734,30.42523,,2.734,30.42523,,0.919,30.75604,,2.734,30.42523,,2.734,30.42523
2.682,30.47212,0.04689,0.932,30.7717,0.01566,,,,0.932,30.7717,,2.682,30.47212,,2.682,30.47212,,2.682,30.47212,,2.682,30.47212,,0.932,30.7717,,2.682,30.47212,,2.682,30.47212
2.616,30.51899,0.04687,0.957,30.81854,0.04684,,,,0.957,30.81854,,2.616,30.51899,,2.616,30.51899,,2.616,30.51899,,2.616,30.51899,,0.957,30.81854,,2.616,30.51899,,2.616,30.51899
2.553,30.58149,0.0625,0.994,30.89666,0.07812,,,,0.994,30.89666,,2.553,30.58149,,2.553,30.58149,,2.553,30.58149,,2.553,30.58149,,0.994,30.89666,,2.553,30.58149,,2.553,30.58149
2.495,30.62838,0.04689,1.032,30.92798,0.03132,,,,1.032,30.92798,,2.495,30.62838,,2.495,30.62838,,2.495,30.62838,,2.495,30.62838,,1.032,30.92798,,2.495,30.62838,,2.495,30.62838
2.431,30.67525,0.04687,1.087,30.99956,0.07158,,,,1.087,30.99956,,2.431,30.67525,,2.431,30.67525,,2.431,30.67525,,2.431,30.67525,,1.087,30.99956,,2.431,30.67525,,2.431,30.67525
2.356,30.73773,0.06248,1.13,31.04147,0.04191,,,,1.13,31.04147,,2.356,30.73773,,2.356,30.73773,,2.356,30.73773,,2.356,30.73773,,1.13,31.04147,,2.356,30.73773,,2.356,30.73773
2.301,30.80025,0.06252,1.202,31.10398,0.06251,,,,1.202,31.10398,,2.301,30.80025,,2.301,30.80025,,2.301,30.80025,,2.301,30.80025,,1.202,31.10398,,2.301,30.80025,,2.301,30.80025
2.227,30.86257,0.06232,1.277,31.16796,0.06398,,,,1.277,31.16796,,2.227,30.86257,,2.227,30.86257,,2.227,30.86257,,2.227,30.86257,,1.277,31.16796,,2.227,30.86257,,2.227,30.86257
2.169,30.90963,0.04706,1.341,31.21872,0.05076,,,,1.341,31.21872,,2.169,30.90963,,2.169,30.90963,,2.169,30.90963,,2.169,30.90963,,1.341,31.21872,,2.169,30.90963,,2.169,30.90963
2.117,30.95651,0.04688,1.417,31.26583,0.04711,,,,1.417,31.26583,,2.117,30.95651,,2.117,30.95651,,2.117,30.95651,,2.117,30.95651,,1.417,31.26583,,2.117,30.95651,,2.117,30.95651
2.062,31.00352,0.04701,1.508,31.32959,0.06376,,,,1.508,31.32959,,2.062,31.00352,,2.062,31.00352,,2.062,31.00352,,2.062,31.00352,,1.508,31.32959,,2.062,31.00352,,2.062,31.00352
2.002,31.06925,0.06573,1.61,31.40795,0.07836,,,,1.61,31.40795,,2.002,31.06925,,2.002,31.06925,,2.002,31.06925,,2.002,31.06925,,1.61,31.40795,,2.002,31.06925,,2.002,31.06925
1.952,31.11637,0.04712,1.692,31.439,0.03105,,,,1.692,31.439,,1.952,31.11637,,1.952,31.11637,,1.952,31.11637,,1.952,31.11637,,1.692,31.439,,1.952,31.11637,,1.952,31.11637
1.905,31.18004,0.06367,1.8,31.51734,0.07834,,,,1.8,31.51734,,1.905,31.18004,,1.905,31.18004,,1.905,31.18004,,1.905,31.18004,,1.8,31.51734,,1.905,31.18004,,1.905,31.18004
1.856,31.21153,0.03149,1.888,31.54839,0.03105,,,,1.888,31.54839,,1.856,31.21153,,1.856,31.21153,,1.856,31.21153,,1.856,31.21153,,1.888,31.54839,,1.856,31.21153,,1.856,31.21153
1.801,31.27384,0.06231,2.001,31.61109,0.0627,,,,2.001,31.61109,,1.801,31.27384,,1.801,31.27384,,1.801,31.27384,,1.801,31.27384,,2.001,31.61109,,1.801,31.27384,,1.801,31.27384
1.756,31.33635,0.06251,2.119,31.67361,0.06252,,,,2.119,31.67361,,1.756,31.33635,,1.756,31.33635,,1.756,31.33635,,1.756,31.33635,,2.119,31.67361,,1.756,31.33635,,1.756,31.33635
1.72,31.36779,0.03144,2.24,31.7361,0.06249,,,,2.24,31.7361,,1.72,31.36779,,1.72,31.36779,,1.72,31.36779,,1.72,31.36779,,2.24,31.7361,,1.72,31.36779,,1.72,31.36779
1.681,31.43033,0.06254,2.363,31.79866,0.06256,,,,2.363,31.79866,,1.681,31.43033,,1.681,31.43033,,1.681,31.43033,,1.681,31.43033,,2.363,31.79866,,1.681,31.43033,,1.681,31.43033
1.642,31.52405,0.09372,2.484,31.86111,0.06245,,,,2.484,31.86111,,1.642,31.52405,,1.642,31.52405,,1.642,31.52405,,1.642,31.52405,,2.484,31.86111,,1.642,31.52405,,1.642,31.52405
1.618,31.53968,0.01563,2.606,31.9236,0.06249,,,,2.606,31.9236,,1.618,31.53968,,1.618,31.53968,,1.618,31.53968,,1.618,31.53968,,2.606,31.9236,,1.618,31.53968,,1.618,31.53968
1.593,31.58663,0.04695,2.727,31.98611,0.06251,,,,2.727,31.98611,,1.593,31.58663,,1.593,31.58663,,1.593,31.58663,,1.593,31.58663,,2.727,31.98611,,1.593,31.58663,,1.593,31.58663
1.567,31.66449,0.07786,2.832,32.04861,0.0625,,,,2.832,32.04861,,1.567,31.66449,,1.567,31.66449,,1.567,31.66449,,1.567,31.66449,,2.832,32.04861,,1.567,31.66449,,1.567,31.66449
1.556,31.69593,0.03144,2.94,32.0955,0.04689,,,,2.94,32.0955,,1.556,31.69593,,1.556,31.69593,,1.556,31.69593,,1.556,31.69593,,2.94,32.0955,,1.556,31.69593,,1.556,31.69593
1.54,31.75844,0.06251,3.05,32.158,0.0625,,,,3.05,32.158,,1.54,31.75844,,1.54,31.75844,,1.54,31.75844,,1.54,31.75844,,3.05,32.158,,1.54,31.75844,,1.54,31.75844
1.531,31.83638,0.07794,3.162,32.2205,0.0625,,,,3.162,32.2205,,1.531,31.83638,,1.531,31.83638,,1.531,31.83638,,1.531,31.83638,,3.162,32.2205,,1.531,31.83638,,1.531,31.83638
1.527,31.85219,0.01581,3.27,32.28299,0.06249,,,,3.27,32.28299,,1.527,31.85219,,1.527,31.85219,,1.527,31.85219,,1.527,31.85219,,3.27,32.28299,,1.527,31.85219,,1.527,31.85219
1.524,31.9147,0.06251,3.367,32.3455,0.06251,,,,3.367,32.3455,,1.524,31.9147,,1.524,31.9147,,1.524,31.9147,,1.524,31.9147,,3.367,32.3455,,1.524,31.9147,,1.524,31.9147
1.528,31.97719,0.06249,3.458,32.39239,0.04689,,,,3.458,32.39239,,1.528,31.97719,,1.528,31.97719,,1.528,31.97719,,1.528,31.97719,,3.458,32.39239,,1.528,31.97719,,1.528,31.97719
1.537,32.02409,0.0469,3.529,32.43926,0.04687,,,,3.529,32.43926,,1.537,32.02409,,1.537,32.02409,,1.537,32.02409,,1.537,32.02409,,3.529,32.43926,,1.537,32.02409,,1.537,32.02409
1.547,32.08659,0.0625,3.614,32.50176,0.0625,,,,3.614,32.50176,,1.547,32.08659,,1.547,32.08659,,1.547,32.08659,,1.547,32.08659,,3.614,32.50176,,1.547,32.08659,,1.547,32.08659
1.565,32.11783,0.03124,3.694,32.56427,0.06251,,,,3.694,32.56427,,1.565,32.11783,,1.565,32.11783,,1.565,32.11783,,1.565,32.11783,,3.694,32.56427,,1.565,32.11783,,1.565,32.11783
1.587,32.21157,0.09374,3.751,32.61122,0.04695,,,,3.751,32.61122,,1.587,32.21157,,1.587,32.21157,,1.587,32.21157,,1.587,32.21157,,3.751,32.61122,,1.587,32.21157,,1.587,32.21157
1.609,32.22721,0.01564,3.818,32.67344,0.06222,,,,3.818,32.67344,,1.609,32.22721,,1.609,32.22721,,1.609,32.22721,,1.609,32.22721,,3.818,32.67344,,1.609,32.22721,,1.609,32.22721
1.634,32.27388,0.04667,3.879,32.73595,0.06251,,,,3.879,32.73595,,1.634,32.27388,,1.634,32.27388,,1.634,32.27388,,1.634,32.27388,,3.879,32.73595,,1.634,32.27388,,1.634,32.27388
1.671,32.35211,0.07823,3.92,32.78303,0.04708,,,,3.92,32.78303,,1.671,32.35211,,1.671,32.35211,,1.671,32.35211,,1.671,32.35211,,3.92,32.78303,,1.671,32.35211,,1.671,32.35211
1.703,32.38347,0.03136,3.963,32.84553,0.0625,,,,3.963,32.84553,,1.703,32.38347,,1.703,32.38347,,1.703,32.38347,,1.703,32.38347,,3.963,32.84553,,1.703,32.38347,,1.703,32.38347
1.747,32.44597,0.0625,3.993,32.90803,0.0625,,,,3.993,32.90803,,1.747,32.44597,,1.747,32.44597,,1.747,32.44597,,1.747,32.44597,,3.993,32.90803,,1.747,32.44597,,1.747,32.44597
1.796,32.50848,0.06251,4.017,32.97054,0.06251,,,,4.017,32.97054,,1.796,32.50848,,1.796,32.50848,,1.796,32.50848,,1.796,32.50848,,4.017,32.97054,,1.796,32.50848,,1.796,32.50848
1.846,32.57078,0.0623,4.035,33.03304,0.0625,,,,4.035,33.03304,,1.846,32.57078,,1.846,32.57078,,1.846,32.57078,,1.846,32.57078,,4.035,33.03304,,1.846,32.57078,,1.846,32.57078
1.903,32.63328,0.0625,4.045,33.09885,0.06581,,,,4.045,33.09885,,1.903,32.63328,,1.903,32.63328,,1.903,32.63328,,1.903,32.63328,,4.045,33.09885,,1.903,32.63328,,1.903,32.63328
1.964,32.69599,0.06271,4.041,33.17731,0.07846,,,,4.041,33.17731,,1.964,32.69599,,1.964,32.69599,,1.964,32.69599,,1.964,32.69599,,4.041,33.17731,,1.964,32.69599,,1.964,32.69599
2.023,32.77402,0.07803,4.021,33.24121,0.0639,,,,4.021,33.24121,,2.023,32.77402,,2.023,32.77402,,2.023,32.77402,,2.023,32.77402,,4.021,33.24121,,2.023,32.77402,,2.023,32.77402
2.067,32.78974,0.01572,3.999,33.28809,0.04688,,,,3.999,33.28809,,2.067,32.78974,,2.067,32.78974,,2.067,32.78974,,2.067,32.78974,,3.999,33.28809,,2.067,32.78974,,2.067,32.78974
2.134,32.86787,0.07813,3.967,33.35064,0.06255,,,,3.967,33.35064,,2.134,32.86787,,2.134,32.86787,,2.134,32.86787,,2.134,32.86787,,3.967,33.35064,,2.134,32.86787,,2.134,32.86787
2.186,32.91475,0.04688,3.925,33.4131,0.06246,,,,3.925,33.4131,,2.186,32.91475,,2.186,32.91475,,2.186,32.91475,,2.186,32.91475,,3.925,33.4131,,2.186,32.91475,,2.186,32.91475
2.242,32.96163,0.04688,3.874,33.47539,0.06229,,,,3.874,33.47539,,2.242,32.96163,,2.242,32.96163,,2.242,32.96163,,2.242,32.96163,,3.874,33.47539,,2.242,32.96163,,2.242,32.96163
2.302,33.024,0.06237,3.814,33.53811,0.06272,,,,3.814,33.53811,,2.302,33.024,,2.302,33.024,,2.302,33.024,,2.302,33.024,,3.814,33.53811,,2.302,33.024,,2.302,33.024
2.353,33.03975,0.01575,3.746,33.6004,0.06229,,,,3.746,33.6004,,2.353,33.03975,,2.353,33.03975,,2.353,33.03975,,2.353,33.03975,,3.746,33.6004,,2.353,33.03975,,2.353,33.03975
2.414,33.10966,0.06991,3.683,33.66323,0.06283,,,,3.683,33.66323,,2.414,33.10966,,2.414,33.10966,,2.414,33.10966,,2.414,33.10966,,3.683,33.66323,,2.414,33.10966,,2.414,33.10966
2.473,33.14112,0.03146,3.608,33.72561,0.06238,,,,3.608,33.72561,,2.473,33.14112,,2.473,33.14112,,2.473,33.14112,,2.473,33.14112,,3.608,33.72561,,2.473,33.14112,,2.473,33.14112
2.53,33.18799,0.04687,3.525,33.77249,0.04688,,,,3.525,33.77249,,2.53,33.18799,,2.53,33.18799,,2.53,33.18799,,2.53,33.18799,,3.525,33.77249,,2.53,33.18799,,2.53,33.18799
2.593,33.25182,0.06383,3.445,33.835,0.06251,,,,3.445,33.835,,2.593,33.25182,,2.593,33.25182,,2.593,33.25182,,2.593,33.25182,,3.445,33.835,,2.593,33.25182,,2.593,33.25182
2.664,33.31424,0.06242,3.354,33.88187,0.04687,,,,3.354,33.88187,,2.664,33.31424,,2.664,33.31424,,2.664,33.31424,,2.664,33.31424,,3.354,33.88187,,2.664,33.31424,,2.664,33.31424
2.735,33.37675,0.06251,3.249,33.95981,0.07794,,,,3.249,33.95981,,2.735,33.37675,,2.735,33.37675,,2.735,33.37675,,2.735,33.37675,,3.249,33.95981,,2.735,33.37675,,2.735,33.37675
2.804,33.43925,0.0625,3.165,33.99125,0.03144,,,,3.165,33.99125,,2.804,33.43925,,2.804,33.43925,,2.804,33.43925,,2.804,33.43925,,3.165,33.99125,,2.804,33.43925,,2.804,33.43925
2.865,33.50175,0.0625,3.055,34.06938,0.07813,,,,3.055,34.06938,,2.865,33.50175,,2.865,33.50175,,2.865,33.50175,,2.865,33.50175,,3.055,34.06938,,2.865,33.50175,,2.865,33.50175
2.933,33.56425,0.0625,2.966,34.10063,0.03125,,,,2.966,34.10063,,2.933,33.56425,,2.933,33.56425,,2.933,33.56425,,2.933,33.56425,,2.966,34.10063,,2.933,33.56425,,2.933,33.56425
2.993,33.61113,0.04688,2.846,34.16317,0.06254,,,,2.846,34.16317,,2.993,33.61113,,2.993,33.61113,,2.993,33.61113,,2.993,33.61113,,2.846,34.16317,,2.993,33.61113,,2.993,33.61113
3.039,33.65801,0.04688,2.725,34.22544,0.06227,,,,2.725,34.22544,,3.039,33.65801,,3.039,33.65801,,3.039,33.65801,,3.039,33.65801,,2.725,34.22544,,3.039,33.65801,,3.039,33.65801
3.089,33.72051,0.0625,2.618,34.28813,0.06269,,,,2.618,34.28813,,3.089,33.72051,,3.089,33.72051,,3.089,33.72051,,3.089,33.72051,,2.618,34.28813,,3.089,33.72051,,3.089,33.72051
3.138,33.76719,0.04668,2.51,34.36608,0.07795,,,,2.51,34.36608,,3.138,33.76719,,3.138,33.76719,,3.138,33.76719,,3.138,33.76719,,2.51,34.36608,,3.138,33.76719,,3.138,33.76719
